location,context,source,target
KD19,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD20]","I don’t really know what your baggage is with whoever you’re talking to but be honest. I can tell they mean a lot to you. ",
KD20,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-20]","I need you to really think about what they mean to you. Don’t you want to see them?",
DD2-20,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-43]","I…can’t anyways… It's too late.",
D2D-43,"No Sc, msc: Supernova, no sfx, Next: [KD21]","K’Kili lets go of my shoulder.",
KD21,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-21]","I know… Just talk to them.",
DD2-21,"Sc: Dmi, msc: Supernova, no sfx, Next: [KD22]","…I’ll try.",
KD22,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-44]","It's all you can do right?",
D2D-44,"No Sc, msc: Supernova, no sfx, Next: [KD23]","She squints at my name tag.",
KD23,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-45]","You seem like a good kid. I’ll leave a nice review for you on Welp.",
D2D-45,"No Sc, msc: Supernova, no sfx, Next: [D2D-45b]","The woman offers me a smile and walks out of the Cosmic Fuel with nachos in hand.",
D2D-45b,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-46]","-door chimes and closes-",
D2D-46,"No Sc, msc: Supernova, no sfx, Next: [D2D-47]","I don’t move. Never in my life did I think I would be getting a pep talk about relationships with a customer who just wanted to buy snacks.",
D2D-47,"No Sc, msc: Supernova, no sfx, Next: [D2D-48]","I should be on my way out of here. Maybe catching a ride outta here on a new planet but here I am. ",
D2D-48,"No Sc, msc: Supernova, no sfx, Next: [D2D-49]","Doomed.",
D2D-49,"No Sc, msc: Supernova, no sfx, Next: [D2D-50]","…",
D2D-50,"No Sc, msc: Supernova, no sfx, Next: [D2D-51]","Some time passes. I don’t get any more customers and I try to busy myself with the monotony of cleaning.",
D2D-51,"No Sc, msc: Supernova, no sfx, Next: [D2D-52]","I think Flubber notices something is wrong cuz I find her wanting to brush up against me more as she tries to move off of her usual lounging spot.",
D2D-52,"No Sc, msc: Supernova, no sfx, Next: [D2D-53]","Rob eventually comes by. His usual cheery disposition fades as he picks up Flubber.",
D2D-53,"No Sc, msc: Supernova, no sfx, Next: [D2D-54]","I think it finally hit him about what was going to happen.",
D2D-54,"No Sc, msc: Supernova, no sfx, Next: [D2D-55]","…",
D2D-55,"No Sc, msc: Supernova, no sfx, Next: [D2D-55b]","I need to rest before tomorrow.",
D2D-55b,"No Sc, msc: Supernova, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day3Transition]","-door opens and closes with a chime-",
Day3Transition,"No Sc, msc: Supernova, no sfx, Next: [D3D-1]","DAY 3",
D3D-1,"No Sc, msc: Supernova, no sfx, Next: [D3D-2]","Doomsday.",
D3D-2,"No Sc, msc: Supernova, no sfx, Next: [D3D-3]","Feels a lot quieter than how I’d imagined it.",
D3D-3,"No Sc, msc: Supernova, no sfx, Next: [D3D-4]","Well most people evacuated… it makes sense it's this quiet. ",
D3D-4,"No Sc, msc: Supernova, no sfx, Next: [D3D-4b]","There’s no Flubber no Rob just me. ",
D3D-4b,"No Sc, msc: Supernova, sfx: Text_1, Next: [T18]","-phone chimes-",
T18,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T19]","Dmi did you get my message about where to meet me at the Space Port? You haven’t been answering me since last night. ",
T19,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T20]"," Sorry just been so busy. You know how it is. ",
T20,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D3D-5]","What’s wrong with you? I would think this is a pretty big time to answer your messages! I mean we got the last space jumps of the day! ",
D3D-5,"No Sc, msc: Supernova, no sfx, Next: [D3D-6]","For once I feel tears threaten to fall from my face as I stare at my phone.",
D3D-6,"No Sc, msc: Supernova, no sfx, Next: [T21]","I wipe my face. Why am I such a loser? I don’t wanna weigh her down. I’m doing her a favor by not telling her!",
T21,"Sc: Cassiopeia, on phone, msc: Supernova, no sfx, Next: [DD3-1a]"," Dmi?",
DD3-1a,"No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [DD3-1]","-smoke alarm chirps-",
DD3-1,"Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-7]"," Really? Today of all days?",
D3D-7,"No Sc, msc: Supernova, no sfx, Next: [D3D-8]","You’d think after all this time smoke alarms wouldn’t work the same way as they did hundreds of years ago.",
D3D-8,"No Sc, msc: Supernova, no sfx, Next: [AD1a]","I tune it out as I busy myself with my normal routine. Cleaning waiting more cleaning and more waiting. ",
AD1a,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [AD1]","-door opens and chimes-",
AD1,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-9]","Oh wow. You’re actually open. ",
D3D-9,"No Sc, msc: Supernova, no sfx, Next: [D3D-10]","My head whips up from where I was brooming from the already pristine floors.",
D3D-10,"No Sc, msc: Supernova, no sfx, Next: [DD3-2]","Xey holds a phone in xeir hand.",
DD3-2,"Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-11]"," Oh hey. Uh what are you doing here? ",
D3D-11,"No Sc, msc: Supernova, no sfx, Next: [D3D-12]","The person walks towards the counter. I walk behind it just as I usually would.",
D3D-12,"No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [AD2]","Xey pause as xey look up at the chirping smoke alarm. I watch the gears turn as xey decide to ignore it.",
AD2,"Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [DD3-3]"," I wanted to see if I can get a snack or something. My phone said this place was open. I wanted to grab something before going back home to Earth. ",
DD3-3,"Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-13]"," Earth?",
D3D-13,"No Sc, msc: Supernova, no sfx, Next: [AD3]","Earth isn’t a planet you hear too often when it came to human inhabitants. Despite the supernova, Earth has already been deemed unfavorable for living compared to anywhere else.",
AD3,"Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [AD4]"," Yeah some people actually still live there. ",
AD4,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-14]"," and by some people I mean me.",
D3D-14,"No Sc, msc: Supernova, no sfx, Next: [DD3-4]","I chuckle.",
DD3-4,"Sc: Dmi, msc: Supernova, no sfx, Next: [AD5]"," Well what are you looking for? I can help you pick out something. ",
AD5,"Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [AD6]","Well to be honest…I don’t really care. What do you think is good? ",
AD6,"Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [AD6b]","I’ll take anything.",
AD6b,"No Sc, msc: Supernova, no sfx, Next: [TDP10-1]","Select an item in the shop",
AD6b-Option-1,"No Sc, msc: Supernova, no sfx, Next: [TDP10-1]","",
AD6b-Option-2,"No Sc, msc: Supernova, no sfx, Next: [TDP10-1]","",
TDP10-1,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-2]","Hmm don’t think I’ve tried this before. ",
TDP10-2,"Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-3]"," How many luncos is it?",
TDP10-3,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-4]","I’d be crazy to make this company richer by charging you.",
TDP10-4,"Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-4a]"," Just checking.",
TDP10-4a,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-5]"," So what possessed you to clock in when you could be at home or better yet at the Space Port on your way out of here? ",
TDP10-5,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-6]"," Just a coward who thinks working at a gas station is more comfortable than confronting my problems head-on.",
TDP10-6,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-7]"," What about you?",
TDP10-7,"No Sc, msc: Supernova, no sfx, Next: [TDP10-8]","Xey let out a bitter laugh.",
TDP10-8,"Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-9]"," I stayed behind.",
TDP10-9,"Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-10]"," You might think it's stupid but I want to stay with the Earth in its final moments. ",
TDP10-10,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-11]","Everyone left it behind and I just don’t want to do the same. I did too much for that floating rock in space. I tried my best. ",
TDP10-11,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-12]","You’re just going to get sent to hell with it?",
TDP10-12,"Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-13]"," That does make it sound cooler when you say it like that.",
TDP10-13,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-14]","I don’t really think it's stupid.",
TDP10-14,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-15]","What's your name? Might as well ask while we’re here.",
TDP10-15,"Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [TDP10-16]"," It's Aiyana. Nothing special to it.",
TDP10-16,"No Sc, msc: Supernova, no sfx, Next: [TDP10-17]","Xey look at my name tag. I see as xeir eyes look back down to double check.",
TDP10-17,"Sc: Aiyana, msc: Supernova, sfx: Alyana_Short, Next: [TDP10-18]"," Thanks for the free stuff Dmi. ",
TDP10-18,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP10-19]"," It's no problem. Just enjoy it. Thanks for being my last customer.",
TDP10-19,"Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [TDP10-20]","For what it's worth I think they deserve to know. There isn’t much time left. ",
TDP10-20,"Sc: Aiyana, msc: Supernova, sfx: ALYANA3, Next: [TDP10-21]","I don’t think anyone should go out with regrets.",
TDP10-21,"No Sc, msc: Supernova, no sfx, Next: [TDP10-22]","Xey go over to the door.",
TDP10-22,"Sc: Aiyana, msc: Supernova, sfx: ALYANA2, Next: [TDP10-22b]","Also take out the batteries in that smoke alarm. You don’t have to be in hell already jeez. ",
TDP10-22b,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D3D-15a]","-door opens and closes with a chime-",
D3D-15a,"No Sc, msc: Supernova, no sfx, Next: [D3D-15]","I grab my broom and give the smoke alarm a solid SMACK.",
D3D-15,"No Sc, msc: Supernova, no sfx, Next: [D3D-16]","The thing falls to the ground. Aiyana was right about how annoying the noise is when you’re not ignoring it.",
D3D-16,"No Sc, msc: Supernova, no sfx, Next: [D3D-16b]","Time passes.",
D3D-16b,"No Sc, msc: Supernova, sfx: Text_1, Next: [POP-1,PON-1]","-phone chimes-",
D3D-16b-Option-1,"No Sc, msc: Supernova, sfx: Text_1, Next: [POP-1,PON-1]","",
D3D-16b-Option-2,"No Sc, msc: Supernova, sfx: Text_1, Next: [POP-1,PON-1]","",
POP-1,"No Sc, msc: Supernova, no sfx, Next: [POP-2]","It's time to stop beating around the bush.",
POP-2,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-3]","Dmi you’re actually scaring me. Why aren’t you answering? ",
POP-3,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-4]","I can’t go to the Space Port.",
POP-4,"No Sc, msc: Supernova, no sfx, Next: [POP-5]","Silence.",
POP-5,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-6]"," Are u at home?",
POP-6,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-7]"," No.",
POP-7,"No Sc, msc: Supernova, no sfx, Next: [POP-8]","Silence.",
POP-8,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [POP-9]"," Give me a few minutes.",
POP-9,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [POP-10]"," What",
POP-10,"No Sc, msc: Supernova, no sfx, Next: [POP-11]","Cassiopeia stops replying.",
POP-11,"No Sc, msc: Supernova, no sfx, Next: [POP-12]","I stare at my phone before typing a few more replies.",
POP-12,"No Sc, msc: Supernova, no sfx, Next: [POP-13]","Nothing.",
POP-13,"No Sc, msc: Supernova, no sfx, Next: [POP-14]","Is she mad at me? I know this has gotta take the prize for one of the worst things to ever tell someone.",
POP-14,"No Sc, msc: Supernova, no sfx, Next: [POP-15]","Crap.",
POP-15,"No Sc, msc: Supernova, no sfx, Next: [POP-16]","I should have just come clean earlier. Of course she’s not going to take this well. WHO WOULD? ",
POP-16,"No Sc, msc: Supernova, no sfx, Next: [POP-16b]","I place my face in my hands and groan. For some reason the entire universe has been shooting me signs to just come clean and here I am a few hours from Doomsday and I just-- ",
POP-16b,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [POP-17]","-door opens and chimes-",
POP-17,"Sc: Dmi, msc: Supernova, no sfx, Next: [POP-18]"," Huh?",
POP-18,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-19]","Every atom in my body freezes as I look at the panting figure standing in the doorway.",
POP-19,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-20]","C-Cassiopeia…?",
POP-20,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-21]","You don’t know how hard it was for me to get here in the time I had left.",
POP-21,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-22]","She punches me immediately.",
POP-22,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-23]"," Ow! Cassie!",
POP-23,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-24]","She punches me again.",
POP-24,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS2, Next: [POP-25]","Don’t “Ow” me! YOU WOULD PICK NOW OUT OF ALL TIMES TO TELL ME YOU WEREN’T ABLE TO GET CLEARED FOR A SPACE JUMP?",
POP-25,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-26]","She’s fuming understandably so. ",
POP-26,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-27]","I’m sorry! I didn’t want you to worry about me!",
POP-27,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-28]","Also things just weren’t the best. I…didn’t see how things would get better even if I found a way to go. ",
POP-28,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-29]","Cassiopeia relaxes.",
POP-29,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-30]"," Is anyone else here?",
POP-30,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-31]"," It's just me.",
POP-31,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS4, Next: [POP-32]"," Do you guys sell Chai here?",
POP-32,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-33a]","Chai has always been Cassiopeia’s choice for an end-of-the-world drink. We’ve had too many late-night “What-if?” conversations for me to not remember.",
POP-33a,"Sc: Dmi, msc: BracingForImpact, sfx: , Next: [POP-33]","I’ll get that for you.",
POP-33,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-34]"," Thanks Dmi.",
POP-34,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-35]","I change the settings of the hot drink machine to Chai and watch as the warm drink pours into the cup.",
POP-35,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-36]","I place the cup down on the counter in front of me and push it toward her.",
POP-36,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-37]"," Dmi come. ",
POP-37,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-38]","She moves over to the window with her Chai in hand. I grab my chair and an extra from behind the counter and drag them over to her.",
POP-38,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-38b]","She takes a long sip of her drink before sitting down.",
POP-38b,"No Sc, msc: BracingForImpact, sfx: Smoke_Detector_Beep_2, Next: [POP-39]","-smoke alarm chirps-",
POP-39,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-40]","Cassiopeia searches for the sound. I grab a nearby broom.",
POP-40,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-41]"," Give me a second.",
POP-41,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-42]","I land a solid SMACK at the smoke alarm and watch as it falls to pieces.",
POP-42,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-43]","Cassiopeia doesn’t say a word as I bring myself next to her.",
POP-43,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-44]","As I was saying…",
POP-44,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS4, Next: [POP-45]"," Did you ever think about what happens after the supernova if you never told me?",
POP-45,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-46]","You’d carry on without me. Probably. Cassie you’re not even going to make it back in time! ",
POP-46,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-47]","Cassiopeia doesn’t answer. She takes another sip of her cheap gas station Chai.",
POP-47,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS3, Next: [POP-48]","Nice try. Dmi you’re one of the most important people to me. ",
POP-48,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-49]","I’m here because I want to be here with you!",
POP-49,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-50]"," Cass--",
POP-50,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS2, Next: [POP-51]"," You have been giving me the slip for days and I knew something was up!",
POP-51,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-52]","Tears well up in my eyes. I can’t help it.",
POP-52,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-53]","Dmi? Come on…",
POP-53,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-54]","She takes me into her arms before she wipes at my tears. She holds my face in her hands. I can’t pinpoint the emotion I see in her face.",
POP-54,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-55]","Was it pity?",
POP-55,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS1, Next: [POP-56]","I want to be here with you. Don’t cry.",
POP-56,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-57]","…love? Was that it?",
POP-57,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-58]"," I wish we had more time. I wish we could have done more things together or had a chance to just live in another galaxy. Or at least you should be able to leave-- ",
POP-58,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-59]","Cassiopeia wipes at my tears some more. I see her own tears threaten to fall.",
POP-59,"Sc: Cassiopeia, msc: BracingForImpact, sfx: CASS3, Next: [POP-60]","I don’t want to leave without you.",
POP-60,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-60b]","I wipe at my own tears.",
POP-60b,"No Sc, msc: BracingForImpact, sfx: Text_1, Next: [TPOP-1]","-phone chimes-",
TPOP-1,"No Sc, on phone, msc: BracingForImpact, no sfx, Next: [POP-61]"," SUPERNOVA IMMINENT. EVACUATE IMMEDIATELY.",
POP-61,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-62]","A little late for that isn’t it?",
POP-62,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-63]","I scoot my chair closer to Cassiopeia. She’s a beacon in this time where I thought I would be alone.",
POP-63,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-64]","I didn’t think I would be ready for this. I still don’t think I am.",
POP-64,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-65]","Cassiopeia takes my hand and smiles as she gives it a squeeze.",
POP-65,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-66]","Okay…",
POP-66,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-67]","Alright…",
POP-67,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [POP-68]"," Thank you Cassie. ",
POP-68,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-69]","She chuckles somehow she’s still smug even now. ",
POP-69,"Sc: Cassiopeia, msc: BracingForImpact, sfx: Cassie_Short, Next: [POP-70]"," I love you too Dmi. ",
POP-70,"No Sc, msc: BracingForImpact, no sfx, Next: [POP-71]","I return her laugh as our world goes white.",
POP-71,"No Sc, msc: BracingForImpact, no sfx","I was never really alone.",
PON-1,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-2]","It's Cassiopeia.",
PON-2,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-3]","I pick up my phone but put it back down.",
PON-3,"Sc: Dmi, msc: BracingForImpact, no sfx, Next: [PON-4]"," Sorry Cassie. Just focus on getting out of here.",
PON-4,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-5]","A sinking feeling forms in my stomach as I realize she stopped because its time for her to make her space jump.",
PON-5,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-6]","She gave up.",
PON-6,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-7]","I thought I could handle this.",
PON-7,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-8]","I thought I would be fine.",
PON-8,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-9]","Maybe it would have been better to just tell her. She must have cared if she wanted to speak to me so badly.",
PON-9,"No Sc, msc: BracingForImpact, no sfx, Next: [PON-10]","I pull up a chair next to the window and take a seat.",
PON-10,"No Sc, msc: Supernova, no sfx, Next: [PON-11]","Cosmic Fuel the place to fill to your heart’s content… ",
PON-11,"No Sc, msc: Supernova, no sfx, Next: [PON-12]","Now it is the place where my heart feels the most empty. ",
PON-12,"No Sc, msc: BracingForImpact, no sfx","I’m an idiot.",
