"location","context","source","target"
"T15","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D2D-17]","like holy stars im so glad nothing happened. I dont even understand why u have to work there so close to doomsday…","tipo, caramba que bom que nada de ruim aconteceu. nem sei por que você precisa trabalhar na véspera do fim dos tempos..."
"D2D-17","No Sc, msc: Supernova, no sfx, Next: [D2D-18]","I could tell where she was getting at. A day before the supernova and I still had no means of getting any tickets for a space jump.","Eu entendo aonde ela quer chegar. Um dia antes da supernova e eu ainda não tenho como conseguir uma passagem pra um pulo espacial."
"D2D-18","No Sc, msc: Supernova, no sfx, Next: [T16]","I drum my fingers on the desk and think of my next reply.","Bato os dedos na mesa e penso na minha próxima resposta."
"T16","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T17]","Weird question but what if we just couldn’t talk anymore? ","Pergunta aleatória, mas e se não desse mais pra gente conversar? "
"T17","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","what type of question is that :(","que tipo de pergunta é essa? :("
"T17-Option-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","Just curious…","Curiosidade..."
"T17-Option-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","You ask me dumb questions all the time.","Você vive me fazendo pergunta idiota."
"TDP8-1","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-2]","its not every day people leave their planet in droves for the impending death of the sun.","não é todo dia que as pessoas saem do planeta aos bandos pra escapar da morte inevitável do sol."
"TDP8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-3]","Well I’d miss the hell out of you. ","Olha, eu morreria de saudades de você. "
"TDP8-3","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-4]","…Really?","...sério?"
"TDP8-4","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-5]","Duh? What makes you think I check up on you all the time?","Dã? Por que você acha que eu mando mensagem toda hora?"
"TDP8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-6]","…I don’t know.","...não sei."
"TDP8-6","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-7]","I kind of feel like I’ve been dragging you down… with me being sad all the time.","Eu sinto que tô sendo um peso pra você... por ficar triste o tempo todo."
"TDP8-7","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-8]","what? We all get sad. We’re together till the end. Nothing will ever change that.","quê? Todo mundo fica triste. Eu tô do teu lado até o fim. Nada vai mudar isso."
"TDP8-8","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-9]","Thank you. For always caring.","Valeu. Por sempre se importar comigo."
"TDP8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-10a]","Of course. I have to go :( I’m getting called away but I always have your back! ","Imagina. Tenho que ir :( tem gente me chamando, mas conta comigo sempre, viu!? "
"TDP8-10a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDP8-10]","-door opens and chimes-","-porta abre e apita-"
"TDP8-10","No Sc, msc: Supernova, no sfx, Next: [TDP8-11]","I find myself smiling at my phone. I could’ve reread this line a couple hundred times.","Me pego sorrindo pro celular. Dava pra eu reler essa mensagem milhares de vezes."
"TDP8-11","No Sc, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","That must be someone special you’re talking to.","Pelo jeito você tá falando com alguém especial."
"TDN8-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-2]","...","..."
"TDN8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-3]","Wow that was harsh…","Nossa, isso foi pesado..."
"TDN8-3","No Sc, msc: Supernova, no sfx, Next: [TDN8-4]","I panic. Crap would it be bad to backtrack? ","Entro em pânico. Droga, como eu queria voltar atrás agora. "
"TDN8-4","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-5]","Sorry, i didn’t mean that","Foi mal, não é isso que eu quis dizer"
"TDN8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-6]","i don’t think ur questions are stupid.","eu não acho as suas perguntas idiotas."
"TDN8-6","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-7]",":/ you’re a jerk sometimes. u know that?",":/ você é um babaca às vezes. sabia disso?"
"TDN8-7","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-8]","Yeah…I can see that right now. I’m really sorry.","É... eu vacilei mesmo. foi mal, de verdade."
"TDN8-8","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-9]","Well to answer your question. Even though you’re a grade A jerk sometimes.","Olha, pra responder a sua pergunta. Mesmo que você seja super babaca de vez em quando."
"TDN8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-10]","I’d still miss seeing you.","Eu ainda sentiria sua falta."
"TDN8-10","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-11]","I just wish you were a bit more honest with me.","Só queria que você não escondesse tanta coisa de mim."
"TDN8-11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-12]","What do you mean honest?","Como assim esconder?"
"TDN8-12","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-13]","I know thats not the real reason why you’re asking me that.","Eu sei que não é por isso que você me perguntou aquilo."
"TDN8-13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-14]","I gotta go. I’ll talk to you later. Just stop acting so weird with me.","Preciso ir. Depois a gente conversa. Só para com essas conversinhas estranhas."
"TDN8-14","No Sc, msc: Supernova, no sfx, Next: [TDN8-14a]","I groan to myself.","Solto um resmungo."
"TDN8-14a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDN8-15]","-door opens and chimes-","-porta abre e apita-"
"TDN8-15","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-16]","Why did I say that? Out of every reason I could have given her?","Por que eu falei aquilo? De todos os motivos que eu poderia ter dado?"
"TDN8-16","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-17]","Stupid! Stupid! Stupid!","Idiota! Idiota! Idiota!"
"TDN8-17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","It couldn’t be that stupid to be doing all that.","Não deve ter sido tão idiota a ponto de reagir desse jeito."
"DD2-7","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-8]","Whoa!","Eita!"
"DD2-8","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-19]","Sorry it’s slow today. So uh I’ve been on my phone a bit more. ","Desculpa, é que o movimento tá fraco hoje... ai acabo ficando mais no celular. "
"D2D-19","No Sc, msc: Supernova, no sfx, Next: [D2D-20]","I take in the woman. From the ringlets across her body she seems to be a shapeshifter. ","Tiro um momento pra assimilar a mulher na minha frente. Pelo padrão das manchas, ela parece ser uma transmorfa. "
"D2D-20","No Sc, msc: Supernova, no sfx, Next: [D2D-21]","Something feels awfully familiar about her like I’ve seen her somewhere before.","Algo nela não me é estranho, como se eu já tivesse visto ela em algum lugar."
"D2D-21","No Sc, msc: Supernova, no sfx, Next: [KD1]","She doesn’t seem to notice the interest she has a knowing smile as her attention still seems on me and my phone. ","Ela parece não perceber a minha curiosidade. O sorriso astuto dela mostra que a atenção dela tá em mim e no meu celular. "
"KD1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-9]","They must sound important to you. Just relax I’m sure you’re lovely to speak to. ","Pelo jeito é alguém importante pra você. Relaxa, deve ser um prazer trocar uma ideia contigo. "
"DD2-9","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-22]","It depends on the day.","Depende do dia."
"D2D-22","No Sc, msc: Supernova, no sfx, Next: [KD2]","She laughs.","Ela ri."
"KD2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-23]","Hit me with it. What’s got you stressed?","Manda brasa. O que te aflige?"
"D2D-23","No Sc, msc: Supernova, no sfx, Next: [D2D-24]","I think for a second. Do I actually want to just spill my guts out to this complete stranger?","Eu penso por um segundo. Será que eu quero desabafar com alguém que eu nunca vi na vida?"
"D2D-24","No Sc, msc: Supernova, no sfx, Next: [D2D-25]","…","…"
"D2D-25","No Sc, msc: Supernova, no sfx, Next: [DD2-10]","Actually yeah. I can’t pay for a therapist anyways. Why not. ","Na real, quero sim. Não tenho grana pra terapia mesmo. Por que não? "
"DD2-10","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-26]","I don’t know how to tell her I don’t qualify for a space jump so I’m going to be stuck here.","Não sei como dizer pra ela que eu não me qualifico pra um pulo espacial e não tenho como sair daqui."
"D2D-26","No Sc, msc: Supernova, no sfx, Next: [DD2-11]","The not-therapist nods as she listens to me.","A não-psicóloga balança a cabeça enquanto escuta, me encorajando a continuar."
"DD2-11","Sc: Dmi, msc: Supernova, no sfx, Next: [KD3]","I’ve been trying to just carry on but I think she knows something is wrong. ","Eu tô tentando seguir normalmente, mas acho que ela sabe que tem algo errado. "
"KD3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-27]","Well you’re going to traumatize the stars outta her when she finds out you’re gonna be space dust and you never warned her. ","Olha, você vai traumatizar ela pra valer quando ela descobrir que você virou poeira espacial sem nem avisar. "
"D2D-27","No Sc, msc: Supernova, no sfx, Next: [D2D-28]","I choke. When she puts it that way…","Sinto um nó na garganta. Quando ela fala desse jeito..."
"D2D-28","No Sc, msc: Supernova, no sfx, Next: [DD2-12]","I try to search for a way to back out despite this being my fault we’re having this very personal conversation at a gas station counter.","Tento achar um jeito de mudar de assunto, apesar de ser culpa minha que estamos tendo uma conversa tão íntima no balcão de um posto de combustível. "
"DD2-12","Sc: Dmi, msc: Supernova, no sfx, Next: [KD4]","Is there something in particular you’re looking for or…? ","Tem alguma coisa específica que você quer, ou...? "
"KD4","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-29]","I see what you’re doing here.","Já saquei sua jogada."
"D2D-29","No Sc, msc: Supernova, no sfx, Next: [KD5]","She plays along though.","Mas ela vai na minha onda mesmo assim."
"KD5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD6]","I’ll put 900 luncos on pump 5.","Vou querer 900 luncos na bomba 5."
"KD6","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-30]","And are any of those behind you good? Looking to get something for my wife back on our ship.","E esses lanches atrás de você, algum deles é bom? Minha esposa tá esperando na nave e quero levar alguma coisa pra ela."
"D2D-30","No Sc, msc: Supernova, no sfx, Next: [DD2-13]","She points to the hot food machines behind me and I shrug.","Ela aponta pras máquinas de comida quente atrás de mim e eu dou de ombros."
"DD2-13","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-14]","Nothing to write home about but I think they’re pretty good. ","Não são lá essas coisas, mas até que são bem gostosinhos, na minha opinião. "
"DD2-14","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-31]","Especially if you’re hungry.","Principalmente se você tiver com fome."
"D2D-31","No Sc, msc: Supernova, no sfx, Next: [KD7]","She lets out a hearty laugh.","Ela ri com gosto."
"KD7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD8]","Oh man. I know that feeling when food is good just cuz you haven’t had anything. ","Sei bem como é. A fome é o melhor tempero. "
"KD8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD8b]","Something with a good crunch to it seems like something my wife would like.","Acho que alguma coisa crocante ia cair bem pra minha esposa."
"KD8b","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","Select an item in the shop","Selecione um item na loja."
"KD8b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","",""
"KD8b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]KD8b-Option-2","",""
"TDP9-1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-2]","What are these called again? M’Ghooni Nachos?","Como é o nome disso mesmo? Nachos M'Ghooni?"
"TDP9-2","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-3]","It's got a little kick to it. If your wife likes spice I’m sure she’d be into it.","É meio picante. Se a sua esposa gostar de pimenta, ela vai adorar."
"TDP9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDP9-4]","I’m Martian. I can handle more than a little kick.","Eu sou de Marte. Uma pimentinha não é nada pra mim."
"TDP9-4","No Sc, msc: Supernova, no sfx, Next: [TDP9-5]","The alleged shapeshifter lifts up a chip and chomps down on it.","A provável transmorfa pega um nacho e manda ver."
"TDP9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-6]","Oh! That's a pretty solid nacho.","Ah! Até que são uns nachos de respeito."
"TDP9-6","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-7]","Yeah my friend would usually call me to bring some back with me back when we were roommates. ","Pois é, minhe amigue vivia me ligando pedindo pra levar alguns pra casa quando a gente era colega de quarto. "
"TDP9-7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDP9-8]","They’ve got good taste. Can you get one for me too?","Elu tem bom gosto. Me vê uma porção pra mim também?"
"TDP9-8","No Sc, msc: Supernova, no sfx, Next: [D2D-32]","I nod as I go over to the machine and get out a second batch of M’Ghooni Nachos.","Faço que sim com a cabeça e vou até a máquina fazer uma segunda porção de Nachos M'Ghooni."
"TDN9-1","No Sc, msc: Supernova, no sfx, Next: [TDN9-2]","K’Kili inspects the food presented to her.","K'Kili inspeciona a comida recebida."
"TDN9-2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDN9-3]","Hmm I don’t mean to be rude kid but I don’t think she’s going to like this. ","Hmm, não me leve a mal, mas acho que ela não vai gostar disso. "
"TDN9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDN9-4]","I wouldn’t really call this crunchy either.","Também não acho que isso seja crocante."
"TDN9-4","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-5]","You sure she might not like this better?","Tem certeza que ela não vai gostar mais disso?"
"TDN9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDN9-6]","Pretty sure I’d know what she likes best.","Tenho sim, eu conheço os gostos dela."
"TDN9-6","No Sc, msc: Supernova, no sfx, Next: [TDN9-7]","I sigh. Seems my gas station munchies intuition failed me today.","Suspiro. Minha intuição lanchística de postos de combustível me deixou na mão hoje."
"TDN9-7","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-8]","Sorry bout that.","Foi mal."
"TDN9-8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-32]","It's fine. I’ll take the gas at least.","Não faz mal. Vai ser só o combustível então."
"D2D-32","No Sc, msc: Supernova, no sfx, Next: [KD9]","The woman grabs her wallet in her pocket.","A mulher tira a carteira do bolso."
"KD9","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-15]","You take cards don’t you? Or did that stop for Doomsday?","Você aceita cartão? Ou o sistema parou de funcionar por causa do Fim dos Tempos?"
"DD2-15","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-33]","Nothing stops at Cosmic Fuel for Doomsday.","Aqui na Astrobrás, nada para de funcionar, nem pro Fim dos Tempos."
"D2D-33","No Sc, msc: Supernova, no sfx, Next: [D2D-34]","The woman cooly passes a card to me. I grab for it and freeze as I realize she passed me an ID.","Ela me entrega um cartão. Eu congelo quando percebo que ela me deu um documento de identidade."
"D2D-34","No Sc, msc: Supernova, no sfx, Next: [D2D-35]","The name is one I remember very well as it was all over the Martian news. ","Reconheço esse nome muito bem, já que apareceu em todos os noticiários de Marte. "
"D2D-35","No Sc, msc: Supernova, no sfx, Next: [KD10]","Holy crap. This woman is like… an urban legend on Mars.","Puta merda. Essa mulher é tipo... uma lenda urbana em Marte."
"KD10","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-36]","Did my card decline?","Meu cartão não passou?"
"D2D-36","No Sc, msc: Supernova, no sfx, Next: [KD11]","All six of her eyes widen as she realizes her debit card isn’t in my hand and she snatches it.","Ela arregala os seis olhos dela quando percebe que não tô segurando seu cartão de débito, e arranca o documento das minhas mãos."
"KD11","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-37]","Wrong card! Wrong card!","Cartão errado! Cartão errado!"
"D2D-37","No Sc, msc: Supernova, no sfx, Next: [D2D-38]","K’Kili passes me the right card.","K'Kili me entrega o cartão certo."
"D2D-38","No Sc, msc: Supernova, no sfx, Next: [KD12]","We sit in awkward silence.","O silêncio entre a gente é palpável."
"KD12","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD12b]","Are you going to ring me up or…?","Você vai me denunciar ou...?"
"KD12b","No Sc, msc: Supernova, sfx: CashRegister, Next: [DD2-16]","-cash register noise-","-som da caixa registradora-"
"DD2-16","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-17]","Eh I work at a gas station. I’m sure I’ve probably served someone with jaded pasts tons of times before. ","Assim, eu trabalho num posto de combustível. Já devo ter atendido pessoas com um passado sombrio milhares de vezes. "
"DD2-17","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-39]","You’re not going to throw me in the nearest black hole and take my place aren’t you?","Você não vai me tacar no buraco negro mais próximo e assumir a minha identidade, ou vai?"
"D2D-39","No Sc, msc: Supernova, no sfx, Next: [KD13]","K’Kili laughs.","K'Kili ri."
"KD13","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-18]","Not at all. I didn’t really use my powers like that. I can’t really shapeshift anymore anyways.","Não mesmo. Não era bem assim que eu usava os meus poderes. E de qualquer forma, eu nem posso mais mudar de forma."
"DD2-18","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-40]","Oh?","Ah é?"
"D2D-40","No Sc, msc: Supernova, no sfx, Next: [KD14]","She points to her antenna.","Ela aponta pra própria antena."
"KD14","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD15]","My antenna is a little bent. So I can’t really do that anymore. ","A minha antena entortou. Por isso não consigo mais. "
"KD15","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-41]","I felt like my world was falling apart when it first happened but my wife has been so supportive. I mean I got injured trying to help her in the first place. ","Meu mundo virou de cabeça pra baixo quando isso aconteceu, mas a minha esposa tem me ajudado tanto. Bem, eu me machuquei tentando ajudar ela, pra início de conversa. "
"D2D-41","No Sc, msc: Supernova, no sfx, Next: [KD16]","K’Kili lifts up her hand to show her ring. I can see the admiration and pride coming from her.","K'Kili levanta a mão pra mostrar sua aliança. Consigo sentir o orgulho e a admiração exalando dela."
"KD16","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-19]","My wife means everything to me. A part of me is happy we can get away and start new somewhere else.","A minha esposa é tudo pra mim. Parte de mim agradece por ter uma segunda chance em um lugar novo."
"DD2-19","Sc: Dmi, msc: Supernova, no sfx, Next: [KD17]","Wow…she sounds so lucky to have you.","Uau... ela tem muita sorte de ter você."
"KD17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-42]","I’m the lucky one.","Quem tem sorte sou eu."
"D2D-42","No Sc, msc: Supernova, no sfx, Next: [KD18]","K’Kili reaches over and places a hand on my shoulder. She has a strong grip. She probably could pull me over the counter like this.","K'Kili estende o braço e coloca a mão no meu ombro. Consigo sentir a força dos dedos dela. Ela provavelmente conseguiria me puxar pro outro lado do balcão assim."
"KD18","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD19]","Listen kid. You don’t know me and I don’t know you too well but I feel like I should tell you… ","Olha, meu bem. Você não me conhece e eu também não te conheço muito bem, mas sinto que eu preciso te dizer isso... "
"KD19","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD20]","I don’t really know what your baggage is with whoever you’re talking to but be honest. I can tell they mean a lot to you. ","Eu não sei qual é a sua história com essa pessoa, mas fale a verdade. Eu consigo ver que elu é muito importante pra você. "
"KD20","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-20]","I need you to really think about what they mean to you. Don’t you want to see them?","Quero que você pense no quanto elu é importante pra você. Você não quer ver elu?"
"DD2-20","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-43]","I…can’t anyways… It's too late.","Eu... nem posso mesmo... é tarde demais."
"D2D-43","No Sc, msc: Supernova, no sfx, Next: [KD21]","K’Kili lets go of my shoulder.","K'Kili solta o meu ombro."
"KD21","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-21]","I know… Just talk to them.","Eu sei... Só fale com elu."
"DD2-21","Sc: Dmi, msc: Supernova, no sfx, Next: [KD22]","…I’ll try.","Vou tentar..."
"KD22","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-44]","It's all you can do right?","É o máximo que dá pra fazer, né?"
"D2D-44","No Sc, msc: Supernova, no sfx, Next: [KD23]","She squints at my name tag.","Ela aperta os olhos pra tentar ler o nome no meu crachá."
"KD23","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-45]","You seem like a good kid. I’ll leave a nice review for you on Welp.","Você é gente fina. Vou fazer uma avaliação positiva no Welp."
"D2D-45","No Sc, msc: Supernova, no sfx, Next: [D2D-45b]","The woman offers me a smile and walks out of the Cosmic Fuel with nachos in hand.","A mulher sorri pra mim e vai embora com os nachos na mão."
"D2D-45b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-46]","-door chimes and closes-","-a porta apita e fecha-"
"D2D-46","No Sc, msc: Supernova, no sfx, Next: [D2D-47]","I don’t move. Never in my life did I think I would be getting a pep talk about relationships with a customer who just wanted to buy snacks.","Fico imóvel. Nunca pensei que ganharia conselhos amorosos de uma cliente que só veio comprar um lanche."
"D2D-47","No Sc, msc: Supernova, no sfx, Next: [D2D-48]","I should be on my way out of here. Maybe catching a ride outta here on a new planet but here I am. ","Eu já devia estar saindo daqui. Quem sabe pegando uma carona pra fora daqui, em outro planeta, mas aqui estou. "
"D2D-48","No Sc, msc: Supernova, no sfx, Next: [D2D-49]","Doomed.","No fundo do poço."
"D2D-49","No Sc, msc: Supernova, no sfx, Next: [D2D-50]","…","…"
"D2D-50","No Sc, msc: Supernova, no sfx, Next: [D2D-51]","Some time passes. I don’t get any more customers and I try to busy myself with the monotony of cleaning.","O tempo passa e nenhum outro cliente aparece. Tento me ocupar com uma limpeza monótona."
"D2D-51","No Sc, msc: Supernova, no sfx, Next: [D2D-52]","I think Flubber notices something is wrong cuz I find her wanting to brush up against me more as she tries to move off of her usual lounging spot.","Acho que a Flubber percebe que algo tá errado, porque ela sai do cantinho dela pra ficar se esfregando em mim mais do que o normal."
"D2D-52","No Sc, msc: Supernova, no sfx, Next: [D2D-53]","Rob eventually comes by. His usual cheery disposition fades as he picks up Flubber.","Rob chega no final do dia e leva a Flubber embora. A sua alegria de sempre parece ter se esvaído."
"D2D-53","No Sc, msc: Supernova, no sfx, Next: [D2D-54]","I think it finally hit him about what was going to happen.","Acho que ele finalmente se tocou do que vai acontecer."
"D2D-54","No Sc, msc: Supernova, no sfx, Next: [D2D-55]","…","…"
"D2D-55","No Sc, msc: Supernova, no sfx, Next: [D2D-55b]","I need to rest before tomorrow.","Preciso descansar pra amanhã."
"D2D-55b","No Sc, msc: Supernova, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day3Transition]","-door opens and closes with a chime-","-porta abre e fecha com um apito-"
"Day3Transition","No Sc, msc: Supernova, no sfx, Next: [D3D-1]","DAY 3","DIA 3"
"D3D-1","No Sc, msc: Supernova, no sfx, Next: [D3D-2]","Doomsday.","Fim dos Tempos."
"D3D-2","No Sc, msc: Supernova, no sfx, Next: [D3D-3]","Feels a lot quieter than how I’d imagined it.","Parece bem mais calmo do que imaginava."
"D3D-3","No Sc, msc: Supernova, no sfx, Next: [D3D-4]","Well most people evacuated… it makes sense it's this quiet. ","Bom, quase todo mundo já evacuou... faz sentido tá tão calmo assim. "
"D3D-4","No Sc, msc: Supernova, no sfx, Next: [D3D-4b]","There’s no Flubber no Rob just me. ","Sem Flubber, sem Rob, só eu. "
"D3D-4b","No Sc, msc: Supernova, sfx: Text_1, Next: [T18]","-phone chimes-","-celular apita-"
"T18","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T19]","Dmi did you get my message about where to meet me at the Space Port? You haven’t been answering me since last night. ","Dmi, você recebeu minha mensagem sobre onde me achar no Espaçoporto? Você não me responde desde ontem à noite. "
"T19","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T20]"," Sorry just been so busy. You know how it is. "," Foi mal, fiquei muito ocupade. Sabe como é. "
"T20","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D3D-5]","What’s wrong with you? I would think this is a pretty big time to answer your messages! I mean we got the last space jumps of the day! ","Qual o seu problema? Eu diria que essa é uma ótima hora pra responder suas mensagens! Tipo, a gente tem que pegar os últimos saltos espaciais do dia!  "
"D3D-5","No Sc, msc: Supernova, no sfx, Next: [D3D-6]","For once I feel tears threaten to fall from my face as I stare at my phone.","Por um momento, lágrimas ameaçam a cair do meu rosto enquanto olho o celular."
"D3D-6","No Sc, msc: Supernova, no sfx, Next: [T21]","I wipe my face. Why am I such a loser? I don’t wanna weigh her down. I’m doing her a favor by not telling her!","Esfrego o rosto. Por que eu sou tão idiota? Não quero ser um peso pra ela... Tô fazendo um favor não contando nada."
"T21","Sc: Cassiopeia, on phone, msc: Supernova, no sfx, Next: [DD3-1a]"," Dmi?",""
"DD3-1a","No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [DD3-1]","-smoke alarm chirps-","-detector de fumaça apita-"
"DD3-1","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-7]"," Really? Today of all days?"," Sério? Justo hoje?"
"D3D-7","No Sc, msc: Supernova, no sfx, Next: [D3D-8]","You’d think after all this time smoke alarms wouldn’t work the same way as they did hundreds of years ago.","Pensei que depois de todo esse tempo, detectores de fumaça não funcionariam do mesmo jeito que centenas de anos atrás."
"D3D-8","No Sc, msc: Supernova, no sfx, Next: [AD1a]","I tune it out as I busy myself with my normal routine. Cleaning waiting more cleaning and more waiting. ","Deixo ele pra lá e sigo com minha rotina normal. Limpar, esperar, limpar mais, e esperar mais. "
"AD1a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [AD1]","-door opens and chimes-","-porta abre e apita-"
"AD1","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-9]","Oh wow. You’re actually open. ","Uau. Estão abertos mesmo. "
"D3D-9","No Sc, msc: Supernova, no sfx, Next: [D3D-10]","My head whips up from where I was brooming from the already pristine floors.","Levanto a cabeça do chão já brilhante que eu varria."
"D3D-10","No Sc, msc: Supernova, no sfx, Next: [DD3-2]","Xey holds a phone in xeir hand.","Ile segura um celular na mão."
