"location","context","source","target"
"T15","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D2D-17]","like holy stars im so glad nothing happened. I dont even understand why u have to work there so close to doomsday…","Santas supernovas, menos mal que no pasó nada. Ni siquiera entiendo por qué tienes que trabajar ahí cuando el fin del mundo se acerca."
"D2D-17","No Sc, msc: Supernova, no sfx, Next: [D2D-18]","I could tell where she was getting at. A day before the supernova and I still had no means of getting any tickets for a space jump.","Ya sabía por dónde iba. Un día antes de la supernova y yo todavía no tenía manera de conseguir un boleto para un salto espacial."
"D2D-18","No Sc, msc: Supernova, no sfx, Next: [T16]","I drum my fingers on the desk and think of my next reply.","Tamborileo con los dedos sobre el mostrador mientras pienso qué responder."
"T16","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T17]","Weird question but what if we just couldn’t talk anymore? ","Oye, suena raro, pero... ¿Qué pasaría si ya no pudiéramos hablar nunca más?"
"T17","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","what type of question is that :(","Qué clase de pregunta es esa :( "
"T17-Option-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","Just curious…","Solo por curiosidad..."
"T17-Option-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","You ask me dumb questions all the time.","Tú me haces preguntas tontas todo el tiempo."
"TDP8-1","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-2]","its not every day people leave their planet in droves for the impending death of the sun.","No todos los días la gente se marcha de su planeta a montones por la inminente muerte del sol."
"TDP8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-3]","Well I’d miss the hell out of you. ","Bueno, te extrañaría con toda el alma."
"TDP8-3","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-4]","…Really?","¿De verdad...?"
"TDP8-4","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-5]","Duh? What makes you think I check up on you all the time?","¿Obvio? ¿Por qué crees que siempre estoy pendiente de ti?"
"TDP8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-6]","…I don’t know.","No lo sé....."
"TDP8-6","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-7]","I kind of feel like I’ve been dragging you down… with me being sad all the time.","Siento que te he estado arrastrando conmigo... Por estar triste todo el tiempo."
"TDP8-7","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-8]","what? We all get sad. We’re together till the end. Nothing will ever change that.","¿Qué? Todes nos ponemos tristes. Vamos a estar juntes hasta el final. Nada va a cambiar eso."
"TDP8-8","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-9]","Thank you. For always caring.","Gracias. Por preocuparte siempre."
"TDP8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-10a]","Of course. I have to go :( I’m getting called away but I always have your back! ","Por supuesto. Me tengo que ir :( Me están llamando, ¡pero ya sabes que siempre cuentas conmigo!"
"TDP8-10a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDP8-10]","-door opens and chimes-","-la puerta se abre y suena-"
"TDP8-10","No Sc, msc: Supernova, no sfx, Next: [TDP8-11]","I find myself smiling at my phone. I could’ve reread this line a couple hundred times.","Me encuentro sonriendo mirando el celular. Podría releer esa frase cientos de veces."
"TDP8-11","No Sc, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","That must be someone special you’re talking to.","Debe ser alguien especial con quien estás hablando."
"TDN8-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-2]","...","..."
"TDN8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-3]","Wow that was harsh…","Vaya, eso fue duro..."
"TDN8-3","No Sc, msc: Supernova, no sfx, Next: [TDN8-4]","I panic. Crap would it be bad to backtrack? ","Entro en pánico. Mierda, ¿sería malo retractarme?"
"TDN8-4","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-5]","Sorry, i didn’t mean that","Perdón, no quise decir eso."
"TDN8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-6]","i don’t think ur questions are stupid.","No creo que tus preguntas sean estúpidas."
"TDN8-6","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-7]",":/ you’re a jerk sometimes. u know that?",":/ Eres une idiote a veces. ¿Sabías eso?"
"TDN8-7","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-8]","Yeah…I can see that right now. I’m really sorry.","Sí... Ya me doy cuenta. Lo siento mucho."
"TDN8-8","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-9]","Well to answer your question. Even though you’re a grade A jerk sometimes.","Bueno, para responder a tu pregunta, aunque a veces seas une idiote de primera..."
"TDN8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-10]","I’d still miss seeing you.","Igual extrañaría verte."
"TDN8-10","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-11]","I just wish you were a bit more honest with me.","Solo quisiera que fueras un poco más honeste conmigo."
"TDN8-11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-12]","What do you mean honest?","¿A qué te refieres con honeste?"
"TDN8-12","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-13]","I know thats not the real reason why you’re asking me that.","Sé que esa no es la verdadera razón por la que me preguntas eso."
"TDN8-13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-14]","I gotta go. I’ll talk to you later. Just stop acting so weird with me.","Me tengo que ir. Te hablo más tarde. Solo deja de actuar tan raro conmigo."
"TDN8-14","No Sc, msc: Supernova, no sfx, Next: [TDN8-14a]","I groan to myself.","Me quejo en voz baja."
"TDN8-14a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDN8-15]","-door opens and chimes-","-la puerta se abre y suena-"
"TDN8-15","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-16]","Why did I say that? Out of every reason I could have given her?","¿Por qué dije eso? De todas las razones que podía haberle dado..."
"TDN8-16","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-17]","Stupid! Stupid! Stupid!","¡Estúpide! ¡Estúpide! ¡Estúpide!"
"TDN8-17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","It couldn’t be that stupid to be doing all that.","No podría ser tan estúpide como para hacer todo eso."
"DD2-7","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-8]","Whoa!","¡Vaya!"
"DD2-8","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-19]","Sorry it’s slow today. So uh I’ve been on my phone a bit more. ","Perdón, hoy está medio lento todo, así que he estado más con el celular."
"D2D-19","No Sc, msc: Supernova, no sfx, Next: [D2D-20]","I take in the woman. From the ringlets across her body she seems to be a shapeshifter. ","Observo a la mujer. Por las marcas circulares en su cuerpo, parece ser una cambiaformas.
"
"D2D-20","No Sc, msc: Supernova, no sfx, Next: [D2D-21]","Something feels awfully familiar about her like I’ve seen her somewhere before.","Hay algo en ella que me resulta extrañamente familiar, como si ya la hubiera visto antes."
"D2D-21","No Sc, msc: Supernova, no sfx, Next: [KD1]","She doesn’t seem to notice the interest she has a knowing smile as her attention still seems on me and my phone. ","Ella no parece notar mi curiosidad, mantiene una sonrisa cómplice mientras su atención sigue fija en mí y en mi celular."
"KD1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-9]","They must sound important to you. Just relax I’m sure you’re lovely to speak to. ","Debe de ser alguien importante para ti. Relájate, estoy segura de que hablar contigo es un placer."
"DD2-9","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-22]","It depends on the day.","Depende del día."
"D2D-22","No Sc, msc: Supernova, no sfx, Next: [KD2]","She laughs.","Se ríe."
"KD2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-23]","Hit me with it. What’s got you stressed?","Anda, dime. ¿Qué es lo que te estresa?"
"D2D-23","No Sc, msc: Supernova, no sfx, Next: [D2D-24]","I think for a second. Do I actually want to just spill my guts out to this complete stranger?","Pienso por un segundo. ¿De verdad quiero desahogarme con esta completa desconocida?"
"D2D-24","No Sc, msc: Supernova, no sfx, Next: [D2D-25]","…","..."
"D2D-25","No Sc, msc: Supernova, no sfx, Next: [DD2-10]","Actually yeah. I can’t pay for a therapist anyways. Why not. ","En realidad, sí. No puedo pagar por terapia, de todos modos. Por qué no."
"DD2-10","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-26]","I don’t know how to tell her I don’t qualify for a space jump so I’m going to be stuck here.","No sé cómo decirle que no califico para un salto espacial, así que voy a estar atrapade aquí."
"D2D-26","No Sc, msc: Supernova, no sfx, Next: [DD2-11]","The not-therapist nods as she listens to me.","La no-terapeuta asiente mientras me escucha."
"DD2-11","Sc: Dmi, msc: Supernova, no sfx, Next: [KD3]","I’ve been trying to just carry on but I think she knows something is wrong. ","He intentado seguir como si nada, pero creo que sospecha algo."
"KD3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-27]","Well you’re going to traumatize the stars outta her when she finds out you’re gonna be space dust and you never warned her. ","Bueno, va a ver estrellas, y no de buena manera, cuando se dé cuenta de que te vas a convertir en polvo espacial y nunca le dijiste nada."
"D2D-27","No Sc, msc: Supernova, no sfx, Next: [D2D-28]","I choke. When she puts it that way…","Me atraganto. Cuando lo dice de esa manera..."
"D2D-28","No Sc, msc: Supernova, no sfx, Next: [DD2-12]","I try to search for a way to back out despite this being my fault we’re having this very personal conversation at a gas station counter.","Intento pensar en una forma de terminar esto, aunque sea mi culpa que estemos teniendo esta conversación extremadamente personal en el mostrador de una gasolinera."
"DD2-12","Sc: Dmi, msc: Supernova, no sfx, Next: [KD4]","Is there something in particular you’re looking for or…? ","¿Está buscando algo en particular o...?"
"KD4","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-29]","I see what you’re doing here.","Sé lo que estás haciendo."
"D2D-29","No Sc, msc: Supernova, no sfx, Next: [KD5]","She plays along though.","Aún así, me sigue el juego."
"KD5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD6]","I’ll put 900 luncos on pump 5.","Pondré 900 luncas en el surtidor 5."
"KD6","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-30]","And are any of those behind you good? Looking to get something for my wife back on our ship.","¿Algo de lo que tienes detrás es bueno? Quiero llevarle algo a mi esposa, está en nuestra nave."
"D2D-30","No Sc, msc: Supernova, no sfx, Next: [DD2-13]","She points to the hot food machines behind me and I shrug.","Apunta a las maquinas con comida caliente detrás de mí, y me encojo de hombros."
"DD2-13","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-14]","Nothing to write home about but I think they’re pretty good. ","No es nada del otro mundo, pero pienso que son bastante buenos."
"DD2-14","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-31]","Especially if you’re hungry.","Sobre todo si tiene hambre."
"D2D-31","No Sc, msc: Supernova, no sfx, Next: [KD7]","She lets out a hearty laugh.","Suelta una carcajada."
"KD7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD8]","Oh man. I know that feeling when food is good just cuz you haven’t had anything. ","Hombre, sé lo que se siente que la comida sea buena solo porque te estás muriendo de hambre."
"KD8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD8b]","Something with a good crunch to it seems like something my wife would like.","Seguro que a mi esposa le gustaría algo crujiente."
"KD8b","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","Select an item in the shop","Selecciona un artículo de la tienda"
"KD8b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","",""
"KD8b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]KD8b-Option-2","",""
"TDP9-1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-2]","What are these called again? M’Ghooni Nachos?","¿Cómo se llama esto? ¿Nachos Infernales?"
"TDP9-2","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-3]","It's got a little kick to it. If your wife likes spice I’m sure she’d be into it.","Son un poco fuertes. Si a su esposa le gusta el picante, seguramente le gustarán."
"TDP9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDP9-4]","I’m Martian. I can handle more than a little kick.","Soy marciana. Puedo soportar mucho más que algo un poco fuerte."
"TDP9-4","No Sc, msc: Supernova, no sfx, Next: [TDP9-5]","The alleged shapeshifter lifts up a chip and chomps down on it.","La presunta cambiaformas toma un nacho y lo muerde."
"TDP9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-6]","Oh! That's a pretty solid nacho.","¡Oh! Es un nacho bastante bueno."
"TDP9-6","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-7]","Yeah my friend would usually call me to bring some back with me back when we were roommates. ","Sí, mi amiga solía llamarme para pedir que llevara unos a casa cuando viviamos juntes."
"TDP9-7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDP9-8]","They’ve got good taste. Can you get one for me too?","Tiene buen gusto. ¿Podrías darme unos para mí también?"
"TDP9-8","No Sc, msc: Supernova, no sfx, Next: [D2D-32]","I nod as I go over to the machine and get out a second batch of M’Ghooni Nachos.","Asiento mientras regreso a la maquina y saco otra bolsa de Nachos Infernales."
"TDN9-1","No Sc, msc: Supernova, no sfx, Next: [TDN9-2]","K’Kili inspects the food presented to her.","K’Kili inspecciona la comida delante de ella."
"TDN9-2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDN9-3]","Hmm I don’t mean to be rude kid but I don’t think she’s going to like this. ","Mmm, no quiero ser grosera, pero no creo que le vaya a gustar esto."
"TDN9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDN9-4]","I wouldn’t really call this crunchy either.","Tampoco diría que es crujiente."
"TDN9-4","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-5]","You sure she might not like this better?","¿Segura que no le gustaría más esto?"
"TDN9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDN9-6]","Pretty sure I’d know what she likes best.","Bastante segura de que sé lo que le gusta más."
"TDN9-6","No Sc, msc: Supernova, no sfx, Next: [TDN9-7]","I sigh. Seems my gas station munchies intuition failed me today.","Suspiro. Parece que mis instintos de antojos gasolineros me fallaron hoy."
"TDN9-7","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-8]","Sorry bout that.","Me disculpo por eso."
"TDN9-8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-32]","It's fine. I’ll take the gas at least.","Está bien, al menos recargaré la gasolina."
"D2D-32","No Sc, msc: Supernova, no sfx, Next: [KD9]","The woman grabs her wallet in her pocket.","La mujer saca su billetera del bolsillo."
"KD9","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-15]","You take cards don’t you? Or did that stop for Doomsday?","Aceptan tarjeta, ¿verdad? ¿O el Fin del Mundo cambió eso?"
"DD2-15","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-33]","Nothing stops at Cosmic Fuel for Doomsday.","El Fin del Mundo no cambia nada en Impulso Cósmico."
"D2D-33","No Sc, msc: Supernova, no sfx, Next: [D2D-34]","The woman cooly passes a card to me. I grab for it and freeze as I realize she passed me an ID.","La mujer me pasa su tarjeta de manera casual. La tomo y me congelo al darme cuenta de que me pasó una identificación."
"D2D-34","No Sc, msc: Supernova, no sfx, Next: [D2D-35]","The name is one I remember very well as it was all over the Martian news. ","El nombre es uno que recuerdo muy bien, pues estuvo en todas las noticias marcianas."
"D2D-35","No Sc, msc: Supernova, no sfx, Next: [KD10]","Holy crap. This woman is like… an urban legend on Mars.","Puta mierda, esta mujer es... una leyenda urbana en Marte."
"KD10","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-36]","Did my card decline?","¿Mi tarjeta no pasó?"
"D2D-36","No Sc, msc: Supernova, no sfx, Next: [KD11]","All six of her eyes widen as she realizes her debit card isn’t in my hand and she snatches it.","Sus seis ojos se abren cuando se da cuenta de que lo que tengo en mi mano no es su tarjeta de débito, y me la arrebata."
"KD11","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-37]","Wrong card! Wrong card!","¡Me equivoqué! ¡Me equivoqué!"
"D2D-37","No Sc, msc: Supernova, no sfx, Next: [D2D-38]","K’Kili passes me the right card.","K’Kili me pasa la tarjeta correcta."
"D2D-38","No Sc, msc: Supernova, no sfx, Next: [KD12]","We sit in awkward silence.","Nos quedamos en un silencio incómodo."
"KD12","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD12b]","Are you going to ring me up or…?","¿Vas a cobrarme o...?"
"KD12b","No Sc, msc: Supernova, sfx: CashRegister, Next: [DD2-16]","-cash register noise-","-sonido de caja registradora-"
"DD2-16","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-17]","Eh I work at a gas station. I’m sure I’ve probably served someone with jaded pasts tons of times before. ","Em, trabajo en una gasolinera, estoy segure de que he atendido a personas con pasados tortuosos un montón de veces antes."
"DD2-17","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-39]","You’re not going to throw me in the nearest black hole and take my place aren’t you?","No va a lanzarme en el agujero negro más cercano y tomar mi lugar, ¿verdad?"
"D2D-39","No Sc, msc: Supernova, no sfx, Next: [KD13]","K’Kili laughs.","K’Kili se ríe."
"KD13","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-18]","Not at all. I didn’t really use my powers like that. I can’t really shapeshift anymore anyways.","Para nada. En realidad, no utilizaba mis poderes así. De igual manera, ya no puedo cambiar de forma."
"DD2-18","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-40]","Oh?","¿Oh?"
"D2D-40","No Sc, msc: Supernova, no sfx, Next: [KD14]","She points to her antenna.","Apunta a su antena."
"KD14","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD15]","My antenna is a little bent. So I can’t really do that anymore. ","Mi antena está un poco doblada, así que ya no lo puedo hacer."
"KD15","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-41]","I felt like my world was falling apart when it first happened but my wife has been so supportive. I mean I got injured trying to help her in the first place. ","Cuando pasó eso, sentí que mi mundo se caía a pedazos, pero mi esposa me ha apoyado mucho. O sea, me lastimé tratando de ayudarla."
"D2D-41","No Sc, msc: Supernova, no sfx, Next: [KD16]","K’Kili lifts up her hand to show her ring. I can see the admiration and pride coming from her.","K’Kili alza su mano para mostrarme su anillo. Puedo ver la admiración y el orgullo que irradian de ella."
"KD16","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-19]","My wife means everything to me. A part of me is happy we can get away and start new somewhere else.","Mi esposa lo es todo para mí. Una parte de mí está feliz porque podremos escapar y empezar de nuevo en otro lugar."
"DD2-19","Sc: Dmi, msc: Supernova, no sfx, Next: [KD17]","Wow…she sounds so lucky to have you.","Vaya... Es afortunada de tenerla."
"KD17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-42]","I’m the lucky one.","La afortunada soy yo."
"D2D-42","No Sc, msc: Supernova, no sfx, Next: [KD18]","K’Kili reaches over and places a hand on my shoulder. She has a strong grip. She probably could pull me over the counter like this.","K’Kili se inclina y apoya una mano en mi hombro. Su agarre es muy fuerte, probablemente pueda levantarme sin mucho esfuerzo."
"KD18","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD19]","Listen kid. You don’t know me and I don’t know you too well but I feel like I should tell you… ","Escucha, compi. No me conoces, y yo tampoco te conozco mucho, pero siento que debería decirte esto..."
"KD19","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD20]","I don’t really know what your baggage is with whoever you’re talking to but be honest. I can tell they mean a lot to you. ","No sé la historia que tienes con quien sea que estés hablando, pero deberías ser honeste. Puedo darme cuenta de que es muy importante para ti."
"KD20","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-20]","I need you to really think about what they mean to you. Don’t you want to see them?","Necesito que pienses bien lo que significa para ti. ¿No quieres verle?"
"DD2-20","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-43]","I…can’t anyways… It's too late.","Ah... De todas formas, no puedo... Es demasiado tarde."
"D2D-43","No Sc, msc: Supernova, no sfx, Next: [KD21]","K’Kili lets go of my shoulder.","K’Kili me suelta el hombro."
"KD21","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-21]","I know… Just talk to them.","Lo sé... Solo hablale."
"DD2-21","Sc: Dmi, msc: Supernova, no sfx, Next: [KD22]","…I’ll try.","... Lo intentaré."
"KD22","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-44]","It's all you can do right?","Es lo único que puedes hacer, ¿verdad?"
"D2D-44","No Sc, msc: Supernova, no sfx, Next: [KD23]","She squints at my name tag.","K'Kili mira la etiqueta con mi nombre."
"KD23","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-45]","You seem like a good kid. I’ll leave a nice review for you on Welp.","Pareces ser una buena persona. Pondré una buena calificación en Dewusta."
"D2D-45","No Sc, msc: Supernova, no sfx, Next: [D2D-45b]","The woman offers me a smile and walks out of the Cosmic Fuel with nachos in hand.","La mujer me sonríe y sale de Impulso Cósmico con los nachos en mano."
"D2D-45b","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-46]","-door chimes and closes-","-la puerta suena y se cierra-"
"D2D-46","No Sc, msc: Supernova, no sfx, Next: [D2D-47]","I don’t move. Never in my life did I think I would be getting a pep talk about relationships with a customer who just wanted to buy snacks.","No me muevo. Nunca creí tener una charla motivacional con una clienta que solo vino a comprar algo para comer."
"D2D-47","No Sc, msc: Supernova, no sfx, Next: [D2D-48]","I should be on my way out of here. Maybe catching a ride outta here on a new planet but here I am. ","Debería estar escapando, tal vez tomando un aventón hacia un nuevo planeta, pero aquí estoy."
"D2D-48","No Sc, msc: Supernova, no sfx, Next: [D2D-49]","Doomed.","Condenade."
"D2D-49","No Sc, msc: Supernova, no sfx, Next: [D2D-50]","…","..."
"D2D-50","No Sc, msc: Supernova, no sfx, Next: [D2D-51]","Some time passes. I don’t get any more customers and I try to busy myself with the monotony of cleaning.","Pasado algún tiempo sin recibir clientes, intento ocuparme con la monotonía de la limpieza."
"D2D-51","No Sc, msc: Supernova, no sfx, Next: [D2D-52]","I think Flubber notices something is wrong cuz I find her wanting to brush up against me more as she tries to move off of her usual lounging spot.","Sospecho que Fluby sabe que pasa algo, pues no para de chocarse conmigo mientras intenta moverse de su lugar favorito de descanso."
"D2D-52","No Sc, msc: Supernova, no sfx, Next: [D2D-53]","Rob eventually comes by. His usual cheery disposition fades as he picks up Flubber.","Con el tiempo, Rob regresa. Su actitud usualmente alegre desaparece mientras alza a Fluby."
"D2D-53","No Sc, msc: Supernova, no sfx, Next: [D2D-54]","I think it finally hit him about what was going to happen.","Creo que por fin se dio cuenta de lo que va a pasar."
"D2D-54","No Sc, msc: Supernova, no sfx, Next: [D2D-55]","…","..."
"D2D-55","No Sc, msc: Supernova, no sfx, Next: [D2D-55b]","I need to rest before tomorrow.","Necesito descansar para mañana."
"D2D-55b","No Sc, msc: Supernova, sfx: Door_Open,Door_Chime,Door_Close, Next: [Day3Transition]","-door opens and closes with a chime-","–la puerta suena al abrirse y cerrarse–"
"Day3Transition","No Sc, msc: Supernova, no sfx, Next: [D3D-1]","DAY 3","DÍA 3"
"D3D-1","No Sc, msc: Supernova, no sfx, Next: [D3D-2]","Doomsday.","El Fin del Mundo."
"D3D-2","No Sc, msc: Supernova, no sfx, Next: [D3D-3]","Feels a lot quieter than how I’d imagined it.","Se siente mucho más silencioso de lo que había imaginado."
"D3D-3","No Sc, msc: Supernova, no sfx, Next: [D3D-4]","Well most people evacuated… it makes sense it's this quiet. ","Bueno, la mayoría de les habitantes ya evacuaron... Tiene sentido que no haya ruido."
"D3D-4","No Sc, msc: Supernova, no sfx, Next: [D3D-4b]","There’s no Flubber no Rob just me. ","No están Fluby ni Rob, solo yo."
"D3D-4b","No Sc, msc: Supernova, sfx: Text_1, Next: [T18]","-phone chimes-","-suena el celular-"
"T18","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T19]","Dmi did you get my message about where to meet me at the Space Port? You haven’t been answering me since last night. ","Dmi, ¿recibiste mi mensaje sobre el punto de encuentro en el Puerto Espacial? No me respondes desde anoche."
"T19","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T20]"," Sorry just been so busy. You know how it is. ","Lo siento, he estado ocupade. Ya sabes como es."
"T20","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D3D-5]","What’s wrong with you? I would think this is a pretty big time to answer your messages! I mean we got the last space jumps of the day! ","¿Qué te pasa? ¡Este es el momento para responder mensajes! O sea, ¡conseguimos los últimos saltos espaciales del día!"
"D3D-5","No Sc, msc: Supernova, no sfx, Next: [D3D-6]","For once I feel tears threaten to fall from my face as I stare at my phone.","Por primera vez siento las lágrimas que intentan caer de mi rostro mientras miro el celular."
"D3D-6","No Sc, msc: Supernova, no sfx, Next: [T21]","I wipe my face. Why am I such a loser? I don’t wanna weigh her down. I’m doing her a favor by not telling her!","Me limpio el rostro. ¿Por qué soy así? No quiero arrastrarla conmigo. ¡Le hago un favor al no decirle nada!"
"T21","Sc: Cassiopeia, on phone, msc: Supernova, no sfx, Next: [DD3-1a]"," Dmi?","¿Dmi?"
"DD3-1a","No Sc, msc: Supernova, sfx: Smoke_Detector_Beep_2, Next: [DD3-1]","-smoke alarm chirps-","-suena el detector de humo-"
"DD3-1","Sc: Dmi, msc: Supernova, no sfx, Next: [D3D-7]"," Really? Today of all days?","¿Es en serio? ¿Justo hoy?"
"D3D-7","No Sc, msc: Supernova, no sfx, Next: [D3D-8]","You’d think after all this time smoke alarms wouldn’t work the same way as they did hundreds of years ago.","Une pensaría que, después de todo este tiempo, los detectores de humo serían diferentes a como lo eran hace cientos de años."
"D3D-8","No Sc, msc: Supernova, no sfx, Next: [AD1a]","I tune it out as I busy myself with my normal routine. Cleaning waiting more cleaning and more waiting. ","Dejo de prestarle atención mientras me ocupo con mi rutina diaria. Limpio y espero, limpio más y espero más."
"AD1a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [AD1]","-door opens and chimes-","-la puerta se abre y suena-"
"AD1","Sc: Aiyana, msc: Supernova, sfx: ALYANA1, Next: [D3D-9]","Oh wow. You’re actually open. ","Oh, vaya. De verdad está abierto."
"D3D-9","No Sc, msc: Supernova, no sfx, Next: [D3D-10]","My head whips up from where I was brooming from the already pristine floors.","Alzo la cabeza del piso ya prístino que estaba barriendo."
"D3D-10","No Sc, msc: Supernova, no sfx, Next: [DD3-2]","Xey holds a phone in xeir hand.","La persona tiene un celular en su mano."
