"location","context","source","target"
"TDP7-18","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-16a]","Keep the change. We’re sorry for bothering you.","잔돈은 됐어요. 불편 드려서 죄송합니다."
"TDN7-1","No Sc, msc: Supernova, no sfx, Next: [TDN7-2]","Romulus grits his teeth.","로물루스 씨가 이빨을 꽉 깨물었다."
"TDN7-2","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-3]","Is this some kind of joke? We asked for Saturn dogs!","지금 장난해? 토성 핫도그 내놓으라고 했잖아!"
"TDN7-3","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-4]","I know.","아는데요."
"TDN7-4","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDN7-5]","Why give us this?","왜 이딴 걸 주는 거야?"
"TDN7-5","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-6]","You’re already helping yourself to the shelves. Why don’t you get them yourself?","이미 선반에 있는 것들도 알아서 챙기셨잖아요. 핫도그도 알아서 가져가시지 그러세요?"
"TDN7-6","Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [TDN7-7]","I--","난..."
"TDN7-7","Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDN7-8]","Aww…I think they’re mad at us Rom. ","어... 롬, 저 사람 우리한테 화났나 봐. "
"TDN7-8","Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDN7-9]","I told you we shouldn’t steal.","내가 말했잖아. 이러면 안 된다고."
"TDN7-9","Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-10]","STOP TAKING ME AS A FOOL REM!","입 다물어, 렘! 멍청이 취급하지 말라고!"
"TDN7-10","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-11]","Hey! He’s not taking you as a fool.","저기요! 일행분은 손님을 바보 취급하신 게 아니에요."
"TDN7-11","No Sc, msc: Supernova, no sfx, Next: [TDN7-12]","Romulus’ eyes shine with a hopeful look.","로물루스 씨의 눈이 희망으로 빛났다."
"TDN7-12","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-13]","I’m taking you as a fool too.","저는 손님을 그렇게 본 게 맞습니다."
"TDN7-13","No Sc, msc: Supernova, no sfx, Next: [TDN7-14]","Romulus drops the bag on the ground. He looks close to tears.","로물루스 씨가 가방을 바닥에 떨어뜨렸다. 툭 치면 울 것 같은 표정이다."
"TDN7-14","Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-16a]","Remus…lets just go.","레무스... 그냥 가자."
"D2D-16a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-16]","-door chimes and closes-","- 종이 울리며 문이 닫힌다 -"
"D2D-16","No Sc, msc: Supernova, no sfx, Next: [T8]","I reach for my phone. Cassiopeia’s not going to believe this.","휴대폰을 집어들었다. 카시오페이아는 분명 못 믿겠지."
"T8","Sc: Dmi, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T9]","Sorry i didnt get to you yet. I was getting robbed.","연락 못해서 미안. 나 강도 당했어."
"T9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T10]","WHAT?","뭐?"
"T10","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T11]","chill they didnt take anything. They were two beastmen but they didnt seem to be following their own plan. ","별일 없었으니까 진정해. 수인 둘이었는데 어째 자기들 계획처럼 움직이는 것 같진 않더라고. "
"T11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T12]","I didnt care much it's not like it's my gas station. i Think i hurt their feelings.","뭐, 나도 크게 신경 쓰진 않았어, 내 주유소도 아니니까. 오히려 내가 그 사람들한테 상처 준 거 같아."
"T12","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T13]","u could say they were all bark and no bite.","요란하게 짖기만 했지 특별히 뭘 하진 않더라."
"T13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T14]","did u just…ugh.","너 진짜... 으휴."
"T14","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T15]","im going to ignore that for my own sanity.","정신 나갈 것 같으니, 못 들은 걸로 할래."
"T15","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D2D-17]","like holy stars im so glad nothing happened. I dont even understand why u have to work there so close to doomsday…","뭐, 어쨌든 아무 일도 없었다니까 다행이다. 왜 종말 직전까지 일해야 하는 건지는 아직도 이해가 잘 안 되지만..."
"D2D-17","No Sc, msc: Supernova, no sfx, Next: [D2D-18]","I could tell where she was getting at. A day before the supernova and I still had no means of getting any tickets for a space jump.","얘가 무슨 말을 하려는 건지 안다. 초신성 폭발 전날까지도 아직 공간 도약 티켓을 어떻게 구해야 할지, 방법을 찾지 못했으니까."
"D2D-18","No Sc, msc: Supernova, no sfx, Next: [T16]","I drum my fingers on the desk and think of my next reply.","나는 손가락으로 책상을 톡톡 두드리며 다음 대답을 고민했다."
"T16","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T17]","Weird question but what if we just couldn’t talk anymore? ","좀 이상한 질문이긴 한데, 만약 우리가 더 이상 대화할 수 없게 된다면 어떨 거 같아? "
"T17","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","what type of question is that :(","그게 무슨 말이야 :("
"T17-Option-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","Just curious…","그냥 궁금해서..."
"T17-Option-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]","You ask me dumb questions all the time.","항상 멍청한 소리만 하네."
"TDP8-1","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-2]","its not every day people leave their planet in droves for the impending death of the sun.","사람들이 곧 일어날 태양의 죽음을 피해서 다같이 각자의 행성을 떠난다는 게 흔한 일은 아니니까."
"TDP8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-3]","Well I’d miss the hell out of you. ","뭐, 아마 널 엄청 많이 그리워하겠지. "
"TDP8-3","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-4]","…Really?","...진짜?"
"TDP8-4","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-5]","Duh? What makes you think I check up on you all the time?","허? 내가 항상 널 신경 쓰고 챙기는 이유가 뭐겠어?"
"TDP8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-6]","…I don’t know.","...난 모르지."
"TDP8-6","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-7]","I kind of feel like I’ve been dragging you down… with me being sad all the time.","난 그냥 내가 괜히 너한테 짐이 되는 거 같아서... 항상 우울한 모습만 보여 줬으니까."
"TDP8-7","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-8]","what? We all get sad. We’re together till the end. Nothing will ever change that.","뭐? 세상에 안 우울한 사람이 어디 있어. 우린 끝까지 같이 있을 거야. 무슨 일이 있어도."
"TDP8-8","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-9]","Thank you. For always caring.","고마워, 항상 신경 써 줘서."
"TDP8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-10a]","Of course. I have to go :( I’m getting called away but I always have your back! ","당연하지. 일이 좀 생겨서 가 봐야겠다 :( 난 항상 네 편이야, 잊지 말고! "
"TDP8-10a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDP8-10]","-door opens and chimes-","- 문이 열리며 종이 울린다 -"
"TDP8-10","No Sc, msc: Supernova, no sfx, Next: [TDP8-11]","I find myself smiling at my phone. I could’ve reread this line a couple hundred times.","나도 모르게 휴대폰을 보며 웃고 있었다. 이 문장을 수백 번은 더 읽은 것 같다."
"TDP8-11","No Sc, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","That must be someone special you’re talking to.","중요한 대화 중이신가 봐요."
"TDN8-1","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-2]","...","…"
"TDN8-2","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-3]","Wow that was harsh…","야... 말이 좀 심한데..."
"TDN8-3","No Sc, msc: Supernova, no sfx, Next: [TDN8-4]","I panic. Crap would it be bad to backtrack? ","큰일났다. 젠장, 지금이라도 수습할 수 있을까? "
"TDN8-4","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-5]","Sorry, i didn’t mean that","미안, 그런 뜻이 아니었어."
"TDN8-5","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-6]","i don’t think ur questions are stupid.","네 질문이 바보 같다고 생각해 본 적도 없어."
"TDN8-6","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-7]",":/ you’re a jerk sometimes. u know that?",":/ 가끔 보면 너 진짜 나쁜 놈 같아. 너도 알지?"
"TDN8-7","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-8]","Yeah…I can see that right now. I’m really sorry.","응... 방금 알았어. 진짜 미안해."
"TDN8-8","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-9]","Well to answer your question. Even though you’re a grade A jerk sometimes.","진짜 세상 제일가는 나쁜 놈 같을 때가 가끔 있긴 하지만, 그래도 질문에는 대답해 줄게."
"TDN8-9","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-10]","I’d still miss seeing you.","난 여전히 네가 보고 싶을 거야."
"TDN8-10","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-11]","I just wish you were a bit more honest with me.","난 그냥 네가 나한테 조금만 더 솔직했으면 좋겠어."
"TDN8-11","Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-12]","What do you mean honest?","솔직하라니, 무슨 뜻이야?"
"TDN8-12","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-13]","I know thats not the real reason why you’re asking me that.","무슨 뜻인지 정말 몰라서 묻는 거 아닌 거 알아."
"TDN8-13","Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-14]","I gotta go. I’ll talk to you later. Just stop acting so weird with me.","나 가봐야 돼. 나중에 연락할게. 나랑 거리 두려는 짓 좀 그만해."
"TDN8-14","No Sc, msc: Supernova, no sfx, Next: [TDN8-14a]","I groan to myself.","낮게 앓는 소리를 뱉었다."
"TDN8-14a","No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDN8-15]","-door opens and chimes-","- 문이 열리며 종이 울린다 -"
"TDN8-15","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-16]","Why did I say that? Out of every reason I could have given her?","내가 왜 그랬지? 다른 이유도 많았을 텐데, 왜 하필?"
"TDN8-16","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-17]","Stupid! Stupid! Stupid!","멍청이! 멍청이! 멍청이!"
"TDN8-17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-7]","It couldn’t be that stupid to be doing all that.","멍청한 짓을 뭐 얼마나 많이 하셨길래."
"DD2-7","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-8]","Whoa!","으악!"
"DD2-8","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-19]","Sorry it’s slow today. So uh I’ve been on my phone a bit more. ","죄송합니다, 오늘 좀 한가했거든요. 그래서 휴대폰으로 뭘 좀 잠깐 하다가... "
"D2D-19","No Sc, msc: Supernova, no sfx, Next: [D2D-20]","I take in the woman. From the ringlets across her body she seems to be a shapeshifter. ","부랴부랴 손님을 맞이했다. 그녀의 몸을 뒤덮은 작은 고리 무늬를 보아하니 변신수인 것 같다. "
"D2D-20","No Sc, msc: Supernova, no sfx, Next: [D2D-21]","Something feels awfully familiar about her like I’ve seen her somewhere before.","뭔가 굉장히 낯익은 얼굴이다. 예전에 어디선가 본 적이 있는 것 같은데."
"D2D-21","No Sc, msc: Supernova, no sfx, Next: [KD1]","She doesn’t seem to notice the interest she has a knowing smile as her attention still seems on me and my phone. ","그녀는 주변의 관심에는 크게 신경쓰지 않는 듯하다. 시선은 여전히 나와 내 휴대폰에 머물러 있었고, 무언가 알겠다는 표정으로 슬쩍 웃었다. "
"KD1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-9]","They must sound important to you. Just relax I’m sure you’re lovely to speak to. ","중요한 분인가 보네요. 차분하게 대화해 봐요. 충분히 좋은 사람 같은데. "
"DD2-9","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-22]","It depends on the day.","날마다 다르죠."
"D2D-22","No Sc, msc: Supernova, no sfx, Next: [KD2]","She laughs.","그녀가 웃는다."
"KD2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-23]","Hit me with it. What’s got you stressed?","왜요, 뭐가 문제길래 그래요?"
"D2D-23","No Sc, msc: Supernova, no sfx, Next: [D2D-24]","I think for a second. Do I actually want to just spill my guts out to this complete stranger?","잠시 고민했다. 정말 진심으로 처음 보는 사람한테 내 속마음을 다 털어놓고 싶은 건가? 이게 맞나?"
"D2D-24","No Sc, msc: Supernova, no sfx, Next: [D2D-25]","…","..."
"D2D-25","No Sc, msc: Supernova, no sfx, Next: [DD2-10]","Actually yeah. I can’t pay for a therapist anyways. Why not. ","그래. 어차피 상담받을 돈도 없는 마당에, 안 될 이유도 없지. "
"DD2-10","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-26]","I don’t know how to tell her I don’t qualify for a space jump so I’m going to be stuck here.","공간 도약 티켓을 못 구했다는 걸 어떻게 말해야 할지 모르겠어요. 그래서 그냥 여기 갇혀 있으려고요."
"D2D-26","No Sc, msc: Supernova, no sfx, Next: [DD2-11]","The not-therapist nods as she listens to me.","야매 상담사가 내 말을 들으며 고개를 끄덕인다."
"DD2-11","Sc: Dmi, msc: Supernova, no sfx, Next: [KD3]","I’ve been trying to just carry on but I think she knows something is wrong. ","평소처럼 행동하려고 노력하고는 있는데, 아무래도 이미 들킨 거 같아요. "
"KD3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-27]","Well you’re going to traumatize the stars outta her when she finds out you’re gonna be space dust and you never warned her. ","음, 나중에 그분 엄청 충격받으시겠네. 그쪽이 우주 먼지로 사라져 버릴 거라는 사실을 알면 얼마나 충격이 크겠어요, 그것도 말 한마디 없이. "
"D2D-27","No Sc, msc: Supernova, no sfx, Next: [D2D-28]","I choke. When she puts it that way…","숨이 턱 막힌다. 전에는 몰랐는데, 듣고 보니..."
"D2D-28","No Sc, msc: Supernova, no sfx, Next: [DD2-12]","I try to search for a way to back out despite this being my fault we’re having this very personal conversation at a gas station counter.","내 잘못으로 손님과 굉장히 사적인 이야기를 나누게 됐다. 그것도 주유소 계산대에서. 나는 이 상황을 벗어날 방법을 찾으려 열심히 머리를 굴렸다."
"DD2-12","Sc: Dmi, msc: Supernova, no sfx, Next: [KD4]","Is there something in particular you’re looking for or…? ","손님, 특별히 찾으시는 거 있으신가요, 아니면...? "
"KD4","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-29]","I see what you’re doing here.","속이 너무 빤히 보이는데."
"D2D-29","No Sc, msc: Supernova, no sfx, Next: [KD5]","She plays along though.","그녀는 그러면서도 장단을 맞춰 줬다."
"KD5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD6]","I’ll put 900 luncos on pump 5.","5번 주유기에 900룬코스요."
"KD6","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-30]","And are any of those behind you good? Looking to get something for my wife back on our ship.","그리고 그 뒤에 있는 것들 중에 괜찮은 거 있나요? 함선으로 돌아가서 아내한테 주려고요."
"D2D-30","No Sc, msc: Supernova, no sfx, Next: [DD2-13]","She points to the hot food machines behind me and I shrug.","그녀는 내 뒤의 뜨거운 음식 판매기를 가리켰고, 나는 어깨를 으쓱했다."
"DD2-13","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-14]","Nothing to write home about but I think they’re pretty good. ","그다지 특별한 건 없지만 다 괜찮을 것 같네요. "
"DD2-14","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-31]","Especially if you’re hungry.","특히 배고프시다면 더요."
"D2D-31","No Sc, msc: Supernova, no sfx, Next: [KD7]","She lets out a hearty laugh.","그녀가 호탕하게 웃는다."
"KD7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD8]","Oh man. I know that feeling when food is good just cuz you haven’t had anything. ","맞아요. 배고플 때 먹으면 음식이 더 맛있게 느껴지잖아요. 그 기분 잘 알죠. "
"KD8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD8b]","Something with a good crunch to it seems like something my wife would like.","좀 바삭바삭한 것도 파나요? 아내가 그런 걸 좋아할 것 같아서."
"KD8b","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","Select an item in the shop","가게에서 물건을 선택하세요"
"KD8b-Option-1","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]","",""
"KD8b-Option-2","No Sc, msc: Supernova, no sfx, Next: [TDP9-1,TDN9-1]KD8b-Option-2","",""
"TDP9-1","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-2]","What are these called again? M’Ghooni Nachos?","이걸 뭐라고 하더라? 맥구니 나초였나?"
"TDP9-2","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-3]","It's got a little kick to it. If your wife likes spice I’m sure she’d be into it.","이게 살짝 매콤하거든요. 아내분이 매운 거 좋아하시면 분명 맛있게 드실 거예요."
"TDP9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDP9-4]","I’m Martian. I can handle more than a little kick.","난 화성인이에요. 이 정도 매운 건 껌이죠."
"TDP9-4","No Sc, msc: Supernova, no sfx, Next: [TDP9-5]","The alleged shapeshifter lifts up a chip and chomps down on it.","변신수로 추정되는 손님이 한 조각을 집어들어 우적우적 씹어 삼켰다."
"TDP9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDP9-6]","Oh! That's a pretty solid nacho.","음! 이거 꽤 괜찮네요."
"TDP9-6","Sc: Dmi, msc: Supernova, no sfx, Next: [TDP9-7]","Yeah my friend would usually call me to bring some back with me back when we were roommates. ","맞아요, 예전에 룸메이트였던 친구가 집 들어올 때 이것 좀 사다 달라고 자주 부탁해서 사다 주고 그랬었어요. "
"TDP9-7","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDP9-8]","They’ve got good taste. Can you get one for me too?","먹을 줄 아는 분이시네. 내 것도 하나 줄래요?"
"TDP9-8","No Sc, msc: Supernova, no sfx, Next: [D2D-32]","I nod as I go over to the machine and get out a second batch of M’Ghooni Nachos.","나는 고개를 끄덕이고 판매기로 가서 맥구니 나초 1인분을 더 가져왔다."
"TDN9-1","No Sc, msc: Supernova, no sfx, Next: [TDN9-2]","K’Kili inspects the food presented to her.","킬리 씨가 앞에 놓인 음식을 살펴본다."
"TDN9-2","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [TDN9-3]","Hmm I don’t mean to be rude kid but I don’t think she’s going to like this. ","흠, 무례하게 굴긴 싫은데. 이건 도저히 아내가 좋아할 것 같지 않은데요. "
"TDN9-3","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [TDN9-4]","I wouldn’t really call this crunchy either.","나도 이런 걸 보고 바삭하다고 하진 않고요."
"TDN9-4","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-5]","You sure she might not like this better?","정말로 아내분이 이걸 좋아하지 않으실까요?"
"TDN9-5","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [TDN9-6]","Pretty sure I’d know what she likes best.","네, 확실하죠. 아내가 뭘 가장 좋아하는지 아니까."
"TDN9-6","No Sc, msc: Supernova, no sfx, Next: [TDN9-7]","I sigh. Seems my gas station munchies intuition failed me today.","한숨이 나온다. 오늘따라 주유소에서 간식 고르는 눈이 영 별로다."
"TDN9-7","Sc: Dmi, msc: Supernova, no sfx, Next: [TDN9-8]","Sorry bout that.","죄송합니다."
"TDN9-8","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-32]","It's fine. I’ll take the gas at least.","괜찮아요. 기름만 좀 넣고 갈게요."
"D2D-32","No Sc, msc: Supernova, no sfx, Next: [KD9]","The woman grabs her wallet in her pocket.","그녀가 주머니에서 지갑을 꺼냈다."
"KD9","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-15]","You take cards don’t you? Or did that stop for Doomsday?","여기 카드도 되죠? 아, 혹시 종말 때문에 지금은 안 되나?"
"DD2-15","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-33]","Nothing stops at Cosmic Fuel for Doomsday.","하늘이 무너져도 코즈믹 퓨얼은 멈추지 않습니다."
"D2D-33","No Sc, msc: Supernova, no sfx, Next: [D2D-34]","The woman cooly passes a card to me. I grab for it and freeze as I realize she passed me an ID.","그녀가 차분히 건넨 카드를 받아들었다. 잠시 후, 내가 받은 게 카드가 아니라 신분증이라는 것을 알고 그대로 얼어붙었다."
"D2D-34","No Sc, msc: Supernova, no sfx, Next: [D2D-35]","The name is one I remember very well as it was all over the Martian news. ","화성인 뉴스를 도배했었던, 내가 아주 선명히 기억하는 그 이름. "
"D2D-35","No Sc, msc: Supernova, no sfx, Next: [KD10]","Holy crap. This woman is like… an urban legend on Mars.","이런 젠장. 이 사람은... 화성의 도시 전설 같은 존재다."
"KD10","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-36]","Did my card decline?","카드가 안 먹히나요?"
"D2D-36","No Sc, msc: Supernova, no sfx, Next: [KD11]","All six of her eyes widen as she realizes her debit card isn’t in my hand and she snatches it.","내게 건넨 게 체크카드가 아니라는 걸 깨달은 그녀가 여섯 눈을 크게 뜨고는 내 손에 있는 걸 낚아챘다."
"KD11","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-37]","Wrong card! Wrong card!","그거 아니에요! 잘못 드렸어요!"
"D2D-37","No Sc, msc: Supernova, no sfx, Next: [D2D-38]","K’Kili passes me the right card.","킬리 씨가 맞는 카드를 내밀었다."
"D2D-38","No Sc, msc: Supernova, no sfx, Next: [KD12]","We sit in awkward silence.","어색한 침묵이 흐른다."
"KD12","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD12b]","Are you going to ring me up or…?","계산해 주시겠어요, 아니면...?"
"KD12b","No Sc, msc: Supernova, sfx: CashRegister, Next: [DD2-16]","-cash register noise-","- 계산대에서 잡음이 난다 -"
"DD2-16","Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-17]","Eh I work at a gas station. I’m sure I’ve probably served someone with jaded pasts tons of times before. ","음, 저는 주유소 직원입니다. 아마 지금껏 여러 일을 겪고 다사다난하게 살아오신 분들을 꽤 많이 만나봤을 거고요. "
"DD2-17","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-39]","You’re not going to throw me in the nearest black hole and take my place aren’t you?","저를 근처 블랙홀에 던져 버리고 제 자리를 대신한다거나, 뭐 그러지는 않으실 거잖아요, 그렇죠?"
"D2D-39","No Sc, msc: Supernova, no sfx, Next: [KD13]","K’Kili laughs.","킬리 씨가 웃는다."
"KD13","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-18]","Not at all. I didn’t really use my powers like that. I can’t really shapeshift anymore anyways.","전혀요. 그런 식으로 힘을 써 본 적도 없어요. 어차피 이제는 더 이상 변신수라고 할 수도 없고요."
"DD2-18","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-40]","Oh?","오!"
"D2D-40","No Sc, msc: Supernova, no sfx, Next: [KD14]","She points to her antenna.","그녀가 자신의 더듬이를 가리켰다."
"KD14","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD15]","My antenna is a little bent. So I can’t really do that anymore. ","더듬이가 좀 휘어 버려서요. 그래서 이젠 아예 못해요. "
"KD15","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-41]","I felt like my world was falling apart when it first happened but my wife has been so supportive. I mean I got injured trying to help her in the first place. ","처음에는 진짜 세상이 산산조각으로 무너져 내리는 것 같았는데, 아내가 나를 많이 잡아 줬어요. 애초에 아내를 구하다 다친 거였거든요. "
"D2D-41","No Sc, msc: Supernova, no sfx, Next: [KD16]","K’Kili lifts up her hand to show her ring. I can see the admiration and pride coming from her.","킬리 씨가 손을 들어 반지를 보여 줬다. 그녀에게서 감탄과 자부심이 느껴졌다."
"KD16","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-19]","My wife means everything to me. A part of me is happy we can get away and start new somewhere else.","아내는 내 전부예요. 그래서 여길 떠나 새로운 곳에서 다시 시작한다는 게 한편으로는 행복하기도 해요."
"DD2-19","Sc: Dmi, msc: Supernova, no sfx, Next: [KD17]","Wow…she sounds so lucky to have you.","와... 이런 분과 함께라니, 아내분이 정말 행운아시네요."
"KD17","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKili_Short, Next: [D2D-42]","I’m the lucky one.","내가 행운아죠."
"D2D-42","No Sc, msc: Supernova, no sfx, Next: [KD18]","K’Kili reaches over and places a hand on my shoulder. She has a strong grip. She probably could pull me over the counter like this.","킬리 씨가 손을 뻗어 내 어깨를 잡았다. 악력이 장난 아니다. 이대로 나를 카운터 너머로 끌어당길 수도 있을 것 같다."
"KD18","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [KD19]","Listen kid. You don’t know me and I don’t know you too well but I feel like I should tell you… ","잘 들어요. 그쪽도 나를 모르고 나도 그쪽을 잘 모르지만 그래도 왠지 이걸 말해 줘야 할 것 같네요... "
"KD19","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [KD20]","I don’t really know what your baggage is with whoever you’re talking to but be honest. I can tell they mean a lot to you. ","그분이랑 어떤 문제가 있는지는 모르겠지만, 이야기해요. 솔직하게. 그분은 분명 그쪽한테 큰 의미일 테니까. "
"KD20","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [DD2-20]","I need you to really think about what they mean to you. Don’t you want to see them?","그쪽한테 그분이 어떤 존재인지, 어떤 의미인지 잘 생각해 봐요. 보고 싶지 않아요?"
"DD2-20","Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-43]","I…can’t anyways… It's too late.","저는... 어차피 못 봐요... 이미 늦었어요."
"D2D-43","No Sc, msc: Supernova, no sfx, Next: [KD21]","K’Kili lets go of my shoulder.","킬리 씨가 잡고 있던 손을 놓았다."
"KD21","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-21]","I know… Just talk to them.","알아요... 그래도, 그냥 이야기해요."
"DD2-21","Sc: Dmi, msc: Supernova, no sfx, Next: [KD22]","…I’ll try.","해볼게요."
"KD22","Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-44]","It's all you can do right?","그게 지금 할 수 있는 전부니까, 맞죠?"
