location,context,source,target
D2D-9,"No Sc, msc: Supernova, no sfx, Next: [DD2-5]",A two-headed beastman enters. They don’t say a word. I yawn and start spouting the “Cosmic Fuel welcome”.,มนุษย์สัตว์สองหัวเดินเข้ามา พวกเขาไม่พูดไม่จาอะไร\nฉันหาวแล้วก็เริ่มพ่น “คำกล่าวต้อนรับของคอสมิกฟิล”
DD2-5,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-10]",Welcome to Cosmic Fuel. Fill to your heart’s content that’s the Cosmic Fuel way. ,คอสมิกฟิลยินดีต้อนรับ เติมให้จุใจคือคติประจำใจของคอสมิกฟิล 
D2D-10,"No Sc, msc: Supernova, no sfx, Next: [D2D-11]",The beastmen frantically grab items and stuff them into a bag.,มนุษย์สัตว์หยิบของยัดเข้ากระเป๋าอย่างบ้าคลั่ง
D2D-11,"No Sc, msc: Supernova, no sfx, Next: [DD2-6]",Well that’s not at all what I meant. ,เอ่อ ฉันไม่ได้หมายความว่าให้เติมแบบนั้นนะ 
DD2-6,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-12]",You guys using cash or credit?,พวกคุณจะจ่ายเป็นเงินสดหรือบัตรเครดิตดี?
D2D-12,"No Sc, msc: Supernova, no sfx, Next: [ROM1]",The more dimwitted looking one whispers to the sharper one and they stalk forward.,หัวข้างที่ดูทึ่ม ๆ กระซิบกับหัวข้างที่ดูฉลาดกว่า\nแล้วพวกเขาก็เดินย่องมาข้างหน้า
ROM1,"Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-13]",This is a stick up! Open the register!,นี่คือการจี้ปล้น! เปิดลิ้นชักเครื่องคิดเงินซะ!
D2D-13,"No Sc, msc: Supernova, no sfx, Next: [REM1]",The dimwitted-looking beast-man pulls out a stick from his pocket and points at me.,มนุษย์สัตว์ที่ดูทึ่ม ๆ หยิบแท่งไม้ออกมาจากกระเป๋ากางเกงแล้วก็จี้มาที่ฉัน
REM1,"Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [ROM2]",and give us those Saturn dogs behind you!,แล้วก็เอาซาเทิร์นดอกข้างหลังแกมาให้พวกฉันด้วย!
ROM2,"Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [D2D-14]",Yeah! And--,ใช่! แล้วก็--
D2D-14,"No Sc, msc: Supernova, no sfx, Next: [REM2]",The sharp-eyed beastman glares at his brother.,มนุษย์สัตว์ที่สายตาแหลมคมจ้องเขม่นใส่น้องชายของเขา
REM2,"Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [ROM3]",Sorry Romulus stickups make me hungry. ,โทษทีนะ โรมูลุส แต่การจี้ปล้นมันทำให้ฉันหิวน่ะ 
ROM3,"Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [REM3]",You’re worse than a chihuahua. When I said we’re doing a stickup I didn’t mean to put a literal stickup! ,แกนี่มันแย่กว่าชิวาว่าซะอีกนะ\nตอนที่ฉันบอกว่าเราจะมาจี้ปล้น\nฉันไม่ได้หมายความว่าให้เอาไม้มาจี้จริง ๆ ซะหน่อยเฟ่ย! 
REM3,"Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [ROM4]",Oh did I mess up again? Are we not getting Saturn dogs? ,โอ้ ฉันทำพลาดอีกแล้วเหรอเนี่ย?\nแล้วเราจะไม่เอาซาเทิร์นดอกกันแล้วเหรอ? 
ROM4,"Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-15]",No you didn’t mess up Remus. Let’s get you that hot dog. No no let’s get you two of them. How about that? ,ไม่ แกไม่ได้ทำพลาดเลยเรมุส เราเอาฮอตดอกนั่นมาให้แกสักอัน\nไม่สิ ไม่ เอามาสองอันไปเลยเป็นไง? 
D2D-15,"No Sc, msc: Supernova, sfx: Remus_Howl, Next: [D2D-15b]",Remus howls with excitement.,เรมุสหอนด้วยความตื่นเต้น
D2D-15b,"No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]",Select an item in the shop,เลือกของในร้าน
D2D-15b-Option-1,"No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]",,
D2D-15b-Option-2,"No Sc, msc: Supernova, no sfx, Next: [TDP7-1,TDN7-1]",,
TDP7-1,"No Sc, msc: Supernova, no sfx, Next: [TDP7-2]",I slide two Saturn dogs to the pair. Remus helps himself and scarfs it down.,ฉันสไลด์ซาเทิร์นดอกไปให้สองพี่น้อง\nเรมุสหยิบมันมาแล้วก็กินมันอย่างมูมมาม
TDP7-2,"Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-3]",and now the register--,แล้วที่นี้ก็เปิดลิ้นชัก--
TDP7-3,"Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-4]",Rom… they were so nice and gave us a Saturn dog. Do we have to?,โรม... เขาใจดีกับเราแถมยังให้ซาเทิร์นดอกกับเราอีกนะ\nเราต้องทำแบบนั้นจริงเหรอ?
TDP7-4,"Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-5]",Of course! We came all this way just to--,แน่อยู่แล้ว! เราถ่อมาตั้งไกลเพื่อที่จะมา--
TDP7-5,"Sc: Remus, msc: Supernova, sfx: Remus_Short, Next: [TDP7-6]",To steal?,มาขโมยเหรอ?
TDP7-6,"No Sc, msc: Supernova, no sfx, Next: [TDP7-7]",Romulus stutters in shock.,โรมูลุสพูดตะกุกตะกักด้วยความตกใจ
TDP7-7,"No Sc, msc: Supernova, no sfx, Next: [TDP7-8]",Remus doesn’t look too different from a kicked puppy.,เรมุสดูไม่ต่างจากลูกหมาที่เพิ่งโดนเตะมาเลย
TDP7-8,"Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDP7-9]",Mom always told us stealing was bad. We should pay!,แม่คอยบอกเรามาตลอดเลยนะว่าการขโมยมันไม่ดี\nเราควรจะจ่ายเงินนะ!
TDP7-9,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDP7-10]",I don’t really care either way to be honest… ,เอาตรง ๆ เลยนะ ฉันเองก็ไม่ได้แคร์ขนาดนั้น... 
TDP7-10,"No Sc, msc: Supernova, no sfx, Next: [TDP7-11]",The two ignore me. I can practically hear the galaxy’s smallest violin play for the two.,ทั้งสองคนเมินฉันไปเรียบร้อย\nมันตึงซะจนราวกับว่ามีไวโอลินที่เล็กที่สุดในกาแล็กซี\nกำลังบรรเลงเพลงประกอบให้อยู่
TDP7-11,"Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDP7-12]",You’re right Rem… I can’t do it. I wanted to be the tough guy so bad… everything is going to get blown to smithereens!,แกพูดถูกนะ เร็ม... ฉันทำมันไม่ลง\nฉันอยากจะเป็นไอ้หนุ่มโหดใจจะขาด...\nอยากจะถล่มทุกอย่างให้ราบเป็นหน้ากลอง!
TDP7-12,"Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDP7-13]",I just wanted to do something cool!,ฉันก็แค่อยากจะทำอะไรที่มันเจ๋ง ๆ!
TDP7-13,"Sc: Romulus, msc: Supernova, sfx: ROMULUS3, Next: [TDP7-14]",Will you ever forgive me?,แกพอจะให้อภัยฉันได้ไหม?
TDP7-14,"Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDP7-15]",You’re the best big brother ever! Of course I will! ,นายเป็นพี่ชายที่ดีที่สุดเลยนะ! ฉันต้องให้อภัยนายได้อยู่แล้ว! 
TDP7-15,"No Sc, msc: Supernova, no sfx, Next: [TDP7-16]",The two beastmen burst into tears.,มนุษย์สัตว์สองคนพากันร้องไห้โฮ
TDP7-16,"No Sc, msc: Supernova, no sfx, Next: [TDP7-17]",I just stand there watching the two go through a whole movie scene together.,ฉันยืนดูเหตุการณ์ของทั้งสองคน\nมันอย่างกับฉากที่หลุดออกมาจากในหนังเลย
TDP7-17,"No Sc, msc: Supernova, no sfx, Next: [TDP7-18]",Romulus sets a pile of luncos on the counter.,โรมูลุสวางกองเหรียญดวงจันทร์ไว้บนเคาน์เตอร์
TDP7-18,"Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [D2D-16a]",Keep the change. We’re sorry for bothering you.,ไม่ต้องทอน ขอโทษด้วยนะที่มารบกวน
TDN7-1,"No Sc, msc: Supernova, no sfx, Next: [TDN7-2]",Romulus grits his teeth.,โรมูลุสขบฟันแน่น
TDN7-2,"Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-3]",Is this some kind of joke? We asked for Saturn dogs!,จริงจังปะเนี่ย? พวกฉันบอกว่าจะเอาซาเทิร์นดอกนะ!
TDN7-3,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-4]",I know.,ฉันรู้
TDN7-4,"Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [TDN7-5]",Why give us this?,แล้วทำไมเอาไอ้นี่มาให้เรา?
TDN7-5,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-6]",You’re already helping yourself to the shelves. Why don’t you get them yourself?,ไหน ๆ พวกนายก็หยิบของบนชั้นตามใจตัวเองแล้วนี่\nทำไมไม่ไปหยิบซาเทิร์นดอกเองด้วยเลยล่ะ?
TDN7-6,"Sc: Romulus, msc: Supernova, sfx: Romulus_Short, Next: [TDN7-7]",I--,ฉัน--
TDN7-7,"Sc: Remus, msc: Supernova, sfx: REMUS1, Next: [TDN7-8]",Aww…I think they’re mad at us Rom. ,โถ่ววว... ฉันคิดว่าเขาโกรธเราแล้วนะ รอม 
TDN7-8,"Sc: Remus, msc: Supernova, sfx: REMUS2, Next: [TDN7-9]",I told you we shouldn’t steal.,ฉันบอกนายแล้วว่าเราไม่ควรขโมยของ
TDN7-9,"Sc: Romulus, msc: Supernova, sfx: ROMULUS1, Next: [TDN7-10]",STOP TAKING ME AS A FOOL REM!,<Size=120%>หยุดคิดว่าฉันเป็นไอ้โง่คนนึงได้แล้ว เร็ม<size=100%>!
TDN7-10,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-11]",Hey! He’s not taking you as a fool.,เฮ้ย! เขาไม่ได้คิดว่านายเป็นไอ้โง่เลยนะ
TDN7-11,"No Sc, msc: Supernova, no sfx, Next: [TDN7-12]",Romulus’ eyes shine with a hopeful look.,ตาของโรมูลุสเปล่งประกายด้วยความหวัง
TDN7-12,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDN7-13]",I’m taking you as a fool too.,ฉันก็คิดว่านายเป็นไอ้โง่เหมือนกัน
TDN7-13,"No Sc, msc: Supernova, no sfx, Next: [TDN7-14]",Romulus drops the bag on the ground. He looks close to tears.,โรมูลุสทิ้งกระเป๋าลงบนพื้น เขาดูเหมือนอยากจะร้องไห้
TDN7-14,"Sc: Romulus, msc: Supernova, sfx: ROMULUS2, Next: [D2D-16a]",Remus…lets just go.,เรมุส...เราไปกันเถอะ
D2D-16a,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Close, Next: [D2D-16]",-door chimes and closes-,-เสียงกระดิ่งดังแล้วประตูก็ปิด-
D2D-16,"No Sc, msc: Supernova, no sfx, Next: [T8]",I reach for my phone. Cassiopeia’s not going to believe this.,ฉันเอื้อมไปหยิบมือถือ\nแคสซิโอเปียจะต้องไม่เชื่อแน่ว่าฉันเจออะไรมา
T8,"Sc: Dmi, on phone, msc: Supernova, sfx: Pocket_Swoosh_2, Next: [T9]",Sorry i didnt get to you yet. I was getting robbed.,โทดทีที่ยังไม่ได้ตอบนะ ฉันเพิ่งโดนปล้นมา
T9,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T10]",WHAT?,<size=120%>อะไรนะ<size=100%>?
T10,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T11]",chill they didnt take anything. They were two beastmen but they didnt seem to be following their own plan. ,ใจเย็น เขาไม่ได้ขโมยอะไรไป\nคือว่ามีมนุษย์สัตว์มาสองคน\nแต่ดูเหมือนว่าพวกเขาจะไม่ได้ทำตามแผนที่วางไว้ 
T11,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T12]",I didnt care much it's not like it's my gas station. i Think i hurt their feelings.,ฉันก็ไม่ได้แคร์อะไรหรอก\nมันไม่ใช่ปั๊มน้ำมันของฉันซะหน่อย\nแต่ฉันคิดว่าฉันทำร้ายจิตใจเขานะ
T12,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T13]",u could say they were all bark and no bite.,จะว่าพวกนั้นดีแต่เห่าก็ได้
T13,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T14]",did u just…ugh.,เทอเพิ่งจะ...เห้อ
T14,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [T15]",im going to ignore that for my own sanity.,ชั้นจะลืม ๆ มันไปนะ\nชั้นจะได้ไม่เป็นบ้า
T15,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [D2D-17]",like holy stars im so glad nothing happened. I dont even understand why u have to work there so close to doomsday…,แบบว่า ดวงดาราอันศักดิ์สิทธิ์\nชั้นดีใจนะที่ไม่มีอะไรเกิดขึ้น\nชั้นไม่เข้าใจด้วยซ้ำว่าทำไมเทอถึงยังต้องทำงาน\nทั้งที่มันใกล้จะถึงว่าดาวระเบิดอยู่แล้วแท้ ๆ...
D2D-17,"No Sc, msc: Supernova, no sfx, Next: [D2D-18]",I could tell where she was getting at. A day before the supernova and I still had no means of getting any tickets for a space jump.,ฉันรู้เลยว่าเธอกำลังพูดถึงอะไรอยู่\nวันพรุ่งนี้ก็จะเกิดซูเปอร์โนวาแล้ว\nแต่ฉันยังไม่มีหนทางที่จะหาบัตรสเปซจัมพ์มาได้เลย
D2D-18,"No Sc, msc: Supernova, no sfx, Next: [T16]",I drum my fingers on the desk and think of my next reply.,ฉันเคาะนิ้วบนโต๊ะ แล้วก็คิดว่าจะตอบไปว่ายังไง
T16,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [T17]",Weird question but what if we just couldn’t talk anymore? ,ขอถามอะไรแปลก ๆ หน่อยนะ\nถ้าเกิดว่าเราจะไม่ได้คุยกันอีกต่อไปแล้วล่ะ? 
T17,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]",what type of question is that :(,นั่นมันคำถามอะไรน่ะ :(
T17-Option-1,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]",Just curious…,แค่สงสัยเฉย ๆ...
T17-Option-2,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-1,TDN8-1]",You ask me dumb questions all the time.,เธอก็ถามคำถามงี่เง่า ๆ กับฉันตลอดเวลานี่นะ
TDP8-1,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-2]",its not every day people leave their planet in droves for the impending death of the sun.,ผู้คนไม่ได้ย้ายออกจากดาว\nเพื่อหนีดวงอาทิตย์ที่กำลังจะตาย\nเป็นประจำหรอกนะ
TDP8-2,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-3]",Well I’d miss the hell out of you. ,ถ้าเป็นแบบนั้น\nชั้นก็คงจะคิดถึงเทอมาก ๆ เลยแหละ 
TDP8-3,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-4]",…Really?,...จริงเหรอ?
TDP8-4,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-5]",Duh? What makes you think I check up on you all the time?,หึ?\nเทอคิดว่าทำไมชั้นถึงทักเทอมาอยู่เรื่อยเลยล่ะ?
TDP8-5,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-6]",…I don’t know.,...ไม่รู้สิ
TDP8-6,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-7]",I kind of feel like I’ve been dragging you down… with me being sad all the time.,ฉันรู้สึกเหมือนกับว่าฉันเป็นคนฉุดเธอลงมา...\nเพราะว่าฉันซึมอยู่ตลอดเวลา
TDP8-7,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-8]",what? We all get sad. We’re together till the end. Nothing will ever change that.,อะไรกัน?\nเราทุกคนก็เศร้าเป็นกันทั้งนั้น\nเราจะอยู่ด้วยกันไปจนถึงวันสุดท้ายนะ\nไม่มีอะไรจะมาเปลี่ยนมันได้
TDP8-8,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDP8-9]",Thank you. For always caring.,ขอบคุณนะ ที่แคร์กันมาตลอด
TDP8-9,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDP8-10a]",Of course. I have to go :( I’m getting called away but I always have your back! ,แน่นอนอยู่แล้ว\nชั้นต้องไปก่อนนะ :(\nชั้นถูกเรียกแล้ว\nแต่ชั้นพร้อมจะช่วยเทอเสมอนะ! 
TDP8-10a,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDP8-10]",-door opens and chimes-,-ประตูเปิดพร้อมเสียงกระดิ่ง-
TDP8-10,"No Sc, msc: Supernova, no sfx, Next: [TDP8-11]",I find myself smiling at my phone. I could’ve reread this line a couple hundred times.,ฉันดูมือถือไปยิ้มไป จะให้อ่านข้อความนี้อีกสักร้อยสองร้อยรอบก็ยังได้
TDP8-11,"No Sc, msc: Supernova, sfx: KKILI1, Next: [DD2-7]",That must be someone special you’re talking to.,คนที่เธอคุยด้วยต้องเป็นคนที่พิเศษสำหรับเธอแน่เลย
TDN8-1,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-2]",...,...
TDN8-2,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-3]",Wow that was harsh…,โห แรงอ่ะ...
TDN8-3,"No Sc, msc: Supernova, no sfx, Next: [TDN8-4]",I panic. Crap would it be bad to backtrack? ,ฉันแพนิก แย่ละ ไปย้อนความแล้วมันจะทำให้แย่ลงไหมนะ? 
TDN8-4,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-5]","Sorry, i didn’t mean that",โทษทีนะ\nฉันไม่ได้ตั้งใจจะพูดแบบนั้น
TDN8-5,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-6]",i don’t think ur questions are stupid.,ฉันไม่คิดว่าคำถามของเธอ\nมันงี่เง่าหรอกนะ
TDN8-6,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-7]",:/ you’re a jerk sometimes. u know that?,:/ บางทีเทอก็\nนิสัยเสียมากเลยนะ\nรู้มั้ย?
TDN8-7,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-8]",Yeah…I can see that right now. I’m really sorry.,ก็จริง...\nตอนนี้ฉันก็พอจะรู้ตัวแล้ว\nฉันขอโทษจริง ๆ นะ
TDN8-8,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-9]",Well to answer your question. Even though you’re a grade A jerk sometimes.,แล้วชั้นก็จะตอบคำถาม\nของเทอให้นะ\nถึงบางครั้งเธอจะทำตัว\nนิสัยเสียได้โล่เลยก็เหอะ
TDN8-9,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-10]",I’d still miss seeing you.,ชั้นก็ยังคงคิดถึง\nการที่จะได้เจอเธออยู่ดี
TDN8-10,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-11]",I just wish you were a bit more honest with me.,ชั้นแค่อยากให้เธอ\nจริงใจกับฉันหน่อย
TDN8-11,"Sc: Dmi, on phone, msc: Supernova, no sfx, Next: [TDN8-12]",What do you mean honest?,จริงใจ?\nหมายความว่ายังไง?
TDN8-12,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-13]",I know thats not the real reason why you’re asking me that.,ชั้นรู้นะว่านั่นไม่ใช่เหตุผล\nที่เทอถามคำถามนั้น
TDN8-13,"Sc: Cassiopeia, on phone, msc: Supernova, sfx: Text_4_vibrate, Next: [TDN8-14]",I gotta go. I’ll talk to you later. Just stop acting so weird with me.,ชั้นต้องไปแล้ว\nเดี๋ยวมาคุยด้วยใหม่นะ\nแล้วก็หยุดทำตัวแปลก ๆ\nใส่ชั้นได้แล้ว
TDN8-14,"No Sc, msc: Supernova, no sfx, Next: [TDN8-14a]",I groan to myself.,ฉันบ่นอยู่กับตัวเอง
TDN8-14a,"No Sc, msc: Supernova, sfx: Door_Chime,Door_Open, Next: [TDN8-15]",-door opens and chimes-,-ประตูเปิดพร้อมเสียงกระดิ่ง-
TDN8-15,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-16]",Why did I say that? Out of every reason I could have given her?,ทำไมฉันถึงพูดอะไรแบบนั้นออกไป?\nเหตุผลมีตั้งเยอะตั้งแยะทำไมถึงเลือกที่จะพูดอะไรแบบนั้น?
TDN8-16,"Sc: Dmi, msc: Supernova, no sfx, Next: [TDN8-17]",Stupid! Stupid! Stupid!,โง่จริง ๆ! โง่มาก ๆ! โง่ที่สุดไปเลย!
TDN8-17,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [DD2-7]",It couldn’t be that stupid to be doing all that.,ถ้าคิดแบบเมื่อกี้ได้ก็คงไม่น่าจะโง่เท่าไรนะ
DD2-7,"Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-8]",Whoa!,โอ้ว!
DD2-8,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-19]",Sorry it’s slow today. So uh I’ve been on my phone a bit more. ,โทษที พอดีวันนี้ไม่ค่อยมีลูกค้ามา\nฉันก็เลย เอ่อ เล่นมือถือมากกว่าปกตินิดหน่อย 
D2D-19,"No Sc, msc: Supernova, no sfx, Next: [D2D-20]",I take in the woman. From the ringlets across her body she seems to be a shapeshifter. ,ฉันสังเกตดูผู้หญิงคนนี้ เขามีวงแหวนเล็ก ๆ อยู่ทั่วทั้งตัว\nดูเหมือนว่าเขาจะเป็นผู้แปลงกาย 
D2D-20,"No Sc, msc: Supernova, no sfx, Next: [D2D-21]",Something feels awfully familiar about her like I’ve seen her somewhere before.,บางอย่างทำให้ฉันรู้สึกว่าเขาน่าตาคุ้น ๆ\nเหมือนกับเคยเห็นที่ไหนมาก่อน
D2D-21,"No Sc, msc: Supernova, no sfx, Next: [KD1]",She doesn’t seem to notice the interest she has a knowing smile as her attention still seems on me and my phone. ,ดูเหมือนเขาจะไม่รู้ว่าฉันสังเกตตัวเขาอยู่\nเขาอมยิ้มแล้วก็ดูเหมือนจะจดจ่ออยู่กับฉันแล้วก็มือถือของฉัน 
KD1,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [DD2-9]",They must sound important to you. Just relax I’m sure you’re lovely to speak to. ,เขาต้องเป็นที่สำคัญสำหรับเธอแน่เลย\nไม่ต้องกังวลไป ฉันคิดว่าเธอน่าจะเป็นคนที่คุยด้วยสนุกดีนะ 
DD2-9,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-22]",It depends on the day.,ก็ขึ้นอยู่กับวันแหละนะ
D2D-22,"No Sc, msc: Supernova, no sfx, Next: [KD2]",She laughs.,เขาหัวเราะ
KD2,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [D2D-23]",Hit me with it. What’s got you stressed?,ไหนว่ามาซิ อะไรทำให้เธอเครียดได้ขนาดนั้น?
D2D-23,"No Sc, msc: Supernova, no sfx, Next: [D2D-24]",I think for a second. Do I actually want to just spill my guts out to this complete stranger?,ฉันคิดอยู่สักพัก ฉันอยากจะมานั่งระบายกับคนแปลกหน้า\nที่ไม่ได้รู้จักกันแม้แต่นิดเดียวเลยจริง ๆ เหรอ?
D2D-24,"No Sc, msc: Supernova, no sfx, Next: [D2D-25]",…,…
D2D-25,"No Sc, msc: Supernova, no sfx, Next: [DD2-10]",Actually yeah. I can’t pay for a therapist anyways. Why not. ,เอาจริง ๆ ก็อยากแหละ\nฉันไม่มีเงินไปหานักจิตบำบัดอยู่แล้ว ทำไมไม่เล่า ๆ ไปซะเลยล่ะ 
DD2-10,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-26]",I don’t know how to tell her I don’t qualify for a space jump so I’m going to be stuck here.,ฉันไม่รู้ว่าฉันจะบอกเขายังไงดี\nฉันใช้สเปซจัมพ์ไม่ได้แล้วฉันก็จะต้องติดอยู่ที่นี่
D2D-26,"No Sc, msc: Supernova, no sfx, Next: [DD2-11]",The not-therapist nods as she listens to me.,นักจิตบำบัดจำเป็นฟังฉันไปพยักหน้าไป
DD2-11,"Sc: Dmi, msc: Supernova, no sfx, Next: [KD3]",I’ve been trying to just carry on but I think she knows something is wrong. ,ฉันก็พยายามที่จะใช้ชีวิตต่อไปแหละนะ\nแต่ฉันคิดว่าเขารู้ว่ามันมีบางอย่างผิดปกติ 
KD3,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-27]",Well you’re going to traumatize the stars outta her when she finds out you’re gonna be space dust and you never warned her. ,อืม แล้วพอเขารู้ว่าเธอจะกลายเป็นแค่เศษฝุ่นอวกาศ\nแต่เธอก็ไม่เคยคิดที่จะบอกเขาเลย เธอก็จะทำให้เขาเจ็บปวดมาก ๆ เลยนะ 
D2D-27,"No Sc, msc: Supernova, no sfx, Next: [D2D-28]",I choke. When she puts it that way…,ฉันรู้สึกจุกอก พอเขาพูดมาแบบนั้นมันก็...
D2D-28,"No Sc, msc: Supernova, no sfx, Next: [DD2-12]",I try to search for a way to back out despite this being my fault we’re having this very personal conversation at a gas station counter.,ฉันพยายามหาทางที่จะเลิกพูดถึงเรื่องนี้\nถึงแม้ว่ามันจะเป็นความผิดของฉันเองที่\nเราต้องมาคุยเรื่องส่วนตัว ๆ แบบนี้กันที่เคาน์เตอร์ในปั๊มน้ำมัน
DD2-12,"Sc: Dmi, msc: Supernova, no sfx, Next: [KD4]",Is there something in particular you’re looking for or…? ,คุณอยากจะซื้ออะไรไหม หรือว่า...? 
KD4,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI1, Next: [D2D-29]",I see what you’re doing here.,ฉันรู้นะว่าเธอคิดจะทำอะไร
D2D-29,"No Sc, msc: Supernova, no sfx, Next: [KD5]",She plays along though.,แต่ถึงอย่างนั้นเธอก็ตามน้ำไปอยู่ดี
KD5,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI3, Next: [KD6]",I’ll put 900 luncos on pump 5.,ฉันขอเติมน้ำมัน 900 เหรียญดวงจันทร์ที่ปั๊ม 5 ละกัน
KD6,"Sc: K'Kili the Destroyer, msc: Supernova, sfx: KKILI2, Next: [D2D-30]",And are any of those behind you good? Looking to get something for my wife back on our ship.,ของข้างหลังเธอนั่นมีของกินอะไรดี ๆ มั่งไหม?\nฉันอยากจะหาอะไรไปให้ภรรยาของฉันที่รออยู่ที่ยานน่ะ
D2D-30,"No Sc, msc: Supernova, no sfx, Next: [DD2-13]",She points to the hot food machines behind me and I shrug.,เขาชี้ไปที่เครื่องทำอาหารร้อนข้างฉัน ฉันยักไหล่
DD2-13,"Sc: Dmi, msc: Supernova, no sfx, Next: [DD2-14]",Nothing to write home about but I think they’re pretty good. ,มันก็ไม่ได้ยอดเยี่ยมอะไรหรอก แต่ฉันคิดว่ามันก็ดีใช้ได้เลย 
DD2-14,"Sc: Dmi, msc: Supernova, no sfx, Next: [D2D-31]",Especially if you’re hungry.,โดยเฉพาะตอนที่คุณหิว
